Acc_BBAN,Acc_IBAN,Account_Opened_Date,Balance,Customer_Id,Deposit_Type,Maturity_Amt,Principal_Amt,Status,Tenure
LFYJ35009042230528,GB58PLIH57933174087771,13-12-1987,$4.06 ,22679,Fixed Deposit,$0.27 ,$5.46 ,Matured,2-years
YAAI85728741603115,GB29JYGC98852312533081,30-05-2015,$246.70 ,22679,Recurring Deposit,$7.40 ,$147.98 ,Matured,5-years
EBKU75740923554846,GB36FNZH79410898766127,27-11-2026,$954.21 ,62819,Fixed Deposit,$909.08 ,"$18,181.69 ",Matured,3-years
QEAQ67328965909847,GB57FNKE52013561549449,24-04-2006,$331.72 ,7057,Fixed Deposit,"$3,190.87 ","$63,817.40 ",Loan against TD,3-years
XIBT92933165355054,GB53OLMZ40116042091861,21-11-1992,$767.98 ,44177,Fixed Deposit,$0.42 ,$8.43 ,Matured,5-years
EZYD35263921977687,GB41CCZN65842816077695,12/2/2015,$94.40 ,44177,Fixed Deposit,"$2,408.39 ","$48,167.85 ",Matured,2-years
KXPA79000606556801,GB56NHJG75882733026899,29-08-1997,"$23,872.69 ",184216,Fixed Deposit,$433.24 ,"$8,664.86 ",Matured,5-years
IZQH85660068566047,GB24HMYN08010885096771,20-09-2003,$71.51 ,130569,Fixed Deposit,$0.72 ,$14.49 ,Matured,2-years
HKGX04746690690860,GB46FZGU01958559119298,15-06-2023,$559.84 ,57971,Fixed Deposit,"$4,370.66 ","$87,413.18 ",Pre-Matured,1-year
GMLN65108625113935,GB16OLIE93824524755850,3/3/1974,"$9,091.30 ",57971,Recurring Deposit,"$1,039.39 ","$20,787.75 ",Matured,5-years
YBZZ37331786482710,GB05CFOM64671912096439,11/2/2000,$0.37 ,36268,Fixed Deposit,$0.27 ,$5.45 ,Matured,4-years
NHMU08952103317409,GB36VXWF03502473014282,16-08-1975,$1.10 ,15144,Fixed Deposit,$40.35 ,$807.09 ,Matured,1-year
LAWH30754554131665,GB63MMGW77938240478493,25-11-1988,$82.40 ,143671,Recurring Deposit,$16.13 ,$322.65 ,Matured,1-year
QPEL01268175000689,GB31EOCE19965202691459,17-06-2008,"$26,324.85 ",166575,Recurring Deposit,$22.58 ,$451.56 ,Pre-Matured,2-years
IIZP13754789113203,GB61IDID92178079611113,17-05-2023,$60.09 ,166575,Fixed Deposit,$497.47 ,"$9,949.33 ",Pre-Matured,5-years
WNCF42932330047278,GB69XXQO46089218491315,24-02-1971,$78.57 ,135255,Recurring Deposit,$283.58 ,"$5,671.50 ",Loan against TD,5-years
PMYE26893332446763,GB18CNHR22480118544055,27-08-2005,$0.26 ,135255,Fixed Deposit,$38.89 ,$777.76 ,Loan against TD,3-years
ALOY86796840440273,GB04XWOX35661918839319,13-09-2020,$1.75 ,36479,Fixed Deposit,$26.37 ,$527.33 ,Loan against TD,3-years
MYWE30243586006327,GB20EDMW37852643500416,21-11-1997,"$22,231.21 ",82246,Recurring Deposit,$3.24 ,$64.83 ,Pre-Matured,1-year
UAXK68758898004180,GB32ZMPU02367046385675,31-03-1998,$647.17 ,82246,Recurring Deposit,"$1,493.91 ","$29,878.17 ",Matured,2-years
TLGD99917550692349,GB91DLDV69234391427259,21-02-1986,"$7,231.58 ",164837,Fixed Deposit,"$2,722.46 ","$54,449.11 ",Pre-Matured,4-years
KOMW76703293500242,GB85JGBA18665606581131,17-07-1994,"$9,472.35 ",164837,Recurring Deposit,$434.01 ,"$8,680.25 ",Loan against TD,5-years
WOYD06413216817953,GB07IJWC83727399696594,17-02-2006,"$3,853.13 ",150949,Recurring Deposit,$22.91 ,$458.18 ,Matured,5-years
DXCB71689595929262,GB11KWRO40232739751738,17-12-1996,$31.01 ,150949,Recurring Deposit,"$1,062.97 ","$21,259.47 ",Pre-Matured,1-year
OAAD47338376406643,GB19JWCB41037256860110,8/10/1980,$547.63 ,152499,Fixed Deposit,"$3,104.22 ","$62,084.30 ",Matured,1-year
RSKW39296016748892,GB40MKOW50839693337117,25-07-2007,$3.34 ,152499,Recurring Deposit,$0.60 ,$12.05 ,Loan against TD,4-years
LDAE82019234941700,GB65OHKA83109356721320,6/2/1983,$0.46 ,182754,Fixed Deposit,"$1,670.10 ","$33,401.92 ",Matured,1-year
LBQK44287244197419,GB33CYDC88815644139082,5/2/2027,$92.06 ,86416,Fixed Deposit,$349.05 ,"$6,980.92 ",Pre-Matured,2-years
BMPE53461585731614,GB27IDIK67116417960218,15-06-2014,$52.67 ,193045,Recurring Deposit,$23.26 ,$465.17 ,Loan against TD,4-years
SRXS80282218616050,GB85AWMF50234557563918,2/3/1996,$174.92 ,193045,Recurring Deposit,$0.55 ,$11.07 ,Loan against TD,5-years
HAGV28817063363151,GB65MCJL99111678820953,12/4/2017,$24.66 ,166390,Fixed Deposit,$2.48 ,$49.52 ,Matured,2-years
ATAK38028468990527,GB48LBIE94750412123904,27-07-1980,$65.10 ,164063,Recurring Deposit,$46.34 ,$926.83 ,Pre-Matured,4-years
DNWF74659457756915,GB21MULM03257820179648,11/4/2017,$0.37 ,164063,Recurring Deposit,$634.66 ,"$12,693.19 ",Loan against TD,3-years
ALWX27753815244813,GB93BANU66506719842253,13-04-2019,"$46,919.17 ",51964,Fixed Deposit,$0.49 ,$9.79 ,Loan against TD,3-years
IEMG82979606858131,GB98QLCY26671693583220,14-12-2014,"$89,109.21 ",70472,Recurring Deposit,"$3,226.58 ","$64,531.55 ",Matured,2-years
DWKL60333165327193,GB73YFXB88171446678893,23-02-1990,$89.66 ,116008,Fixed Deposit,$0.03 ,$0.63 ,Pre-Matured,3-years
ABLS91187091904425,GB35SDCO08321468072280,20-09-2004,"$80,479.50 ",116008,Recurring Deposit,"$2,923.14 ","$58,462.85 ",Loan against TD,2-years
ASXE23940641479031,GB76SRKH09364572518259,7/7/1972,"$4,397.64 ",13777,Fixed Deposit,"$3,285.19 ","$65,703.79 ",Loan against TD,3-years
RYWB29115780576713,GB64LXIU14833456849076,10/8/1991,"$88,225.52 ",48315,Fixed Deposit,$1.91 ,$38.14 ,Matured,3-years
KLQB23873003266017,GB62JIGQ18801762339058,13-07-1986,"$57,801.13 ",33944,Recurring Deposit,$42.46 ,$849.16 ,Pre-Matured,4-years
SNQJ19066262567866,GB48RSJS16198080614986,20-05-1984,$0.34 ,33944,Recurring Deposit,$23.98 ,$479.59 ,Matured,5-years
JLHV37008971795011,GB28KART04396391771549,3/10/1998,"$75,104.00 ",24327,Recurring Deposit,$0.50 ,$9.97 ,Pre-Matured,3-years
RSTT36478685346909,GB40BIWD03485670386111,18-05-2004,$45.95 ,30110,Fixed Deposit,$0.68 ,$13.65 ,Matured,1-year
IZRN50964653596020,GB23KVPH22473375518251,30-04-1972,"$9,632.89 ",30110,Recurring Deposit,$0.49 ,$9.76 ,Matured,2-years
BMEQ74523312425692,GB46WIAL17172336449863,10/8/2007,"$2,168.27 ",92403,Recurring Deposit,$2.52 ,$50.33 ,Matured,5-years
PPMY81784503771447,GB03EHNJ03029311607248,10/2/1970,"$98,067.97 ",171674,Recurring Deposit,$0.37 ,$7.30 ,Loan against TD,2-years
HAJT13015915395355,GB60CGPN03020614773719,15-02-1995,$0.58 ,18974,Recurring Deposit,$488.79 ,"$9,775.77 ",Pre-Matured,5-years
MKFB93370178681429,GB35YAFF64706088113233,17-03-1986,$6.77 ,21064,Recurring Deposit,"$4,275.74 ","$85,514.86 ",Matured,3-years
JXNV87049809963326,GB36PNGH83488015427500,7/8/2019,$6.94 ,114743,Recurring Deposit,$0.09 ,$1.70 ,Pre-Matured,3-years
XYQG45509140810689,GB78CJAG52933939036866,29-10-1982,$702.96 ,13784,Fixed Deposit,$3.98 ,$79.65 ,Matured,4-years
YCUC16943105541828,GB50XLOX18112188521057,5/8/1990,$7.88 ,88281,Fixed Deposit,$0.33 ,$6.59 ,Loan against TD,5-years
ZPMZ35740735123230,GB93RVEX03425844565791,22-12-1975,$24.94 ,44843,Recurring Deposit,$34.41 ,$688.17 ,Loan against TD,3-years
YEPU22533432481705,GB22JFOU09186148875176,31-05-2014,$359.01 ,152757,Recurring Deposit,$2.62 ,$52.49 ,Matured,4-years
LAGR14559588626441,GB07MWEU80108678479953,21-05-2023,"$88,704.63 ",152757,Fixed Deposit,$143.58 ,"$2,871.65 ",Pre-Matured,4-years
GJCK35177539354627,GB22JENN31983939046360,29-09-1981,"$8,648.32 ",87502,Fixed Deposit,$0.49 ,$9.89 ,Matured,5-years
BEYR43394547236520,GB23HSQU64565556959115,26-11-1973,"$75,274.08 ",87502,Recurring Deposit,$305.03 ,"$6,100.57 ",Pre-Matured,3-years
VMBN08630489914043,GB73UNHR29376957825797,7/3/2018,"$35,080.82 ",40698,Recurring Deposit,$463.48 ,"$9,269.58 ",Loan against TD,2-years
DWEJ36050903290211,GB10LRAA46615965829075,12/10/1990,$959.19 ,40698,Recurring Deposit,$991.39 ,"$19,827.70 ",Matured,1-year
AIRF77228656352333,GB57RQUX09536449435907,6/11/2023,$7.56 ,72604,Fixed Deposit,"$4,291.43 ","$85,828.63 ",Matured,3-years
PFHH87205611460536,GB60JRAH46353531270747,31-05-2018,$8.01 ,72604,Recurring Deposit,$1.94 ,$38.78 ,Matured,2-years
KGMV16122430804293,GB97IQRS52010573470118,13-10-2008,"$3,096.49 ",102924,Fixed Deposit,$46.08 ,$921.54 ,Pre-Matured,4-years
OLDP10280271944406,GB95ITDZ60079664412316,1/9/2025,$439.57 ,147499,Recurring Deposit,$174.85 ,"$3,496.98 ",Pre-Matured,4-years
WIDM15879516754108,GB60BXGW61301830701985,23-11-2005,$11.13 ,10072,Recurring Deposit,$1.40 ,$27.99 ,Loan against TD,4-years
QNYO49641572679195,GB32LNWA03756650384616,14-01-2001,"$10,695.31 ",10072,Recurring Deposit,$1.79 ,$35.89 ,Loan against TD,4-years
ALQG37219927111703,GB61FNHZ75939296816784,5/10/1981,$483.19 ,57394,Recurring Deposit,$1.62 ,$32.34 ,Loan against TD,3-years
WQGV24651704460293,GB62ZRBE27154130554157,8/10/2004,"$56,221.37 ",57394,Recurring Deposit,$0.42 ,$8.47 ,Loan against TD,2-years
UNCS16918672383925,GB13XNIA93572058960149,17-04-1973,$19.56 ,123296,Fixed Deposit,$4.41 ,$88.26 ,Pre-Matured,2-years
GUTV90928668437765,GB64NEMQ92020343156280,1/8/1995,$32.39 ,123296,Recurring Deposit,$289.27 ,"$5,785.34 ",Matured,5-years
XJKE71334290062718,GB56PUCA20757018144609,3/1/2018,$161.98 ,72915,Recurring Deposit,$6.26 ,$125.14 ,Pre-Matured,3-years
VYUY07159861276516,GB12AOCU63982272047541,2/10/1970,$5.61 ,182088,Recurring Deposit,$445.26 ,"$8,905.19 ",Loan against TD,2-years
NOTY28698664248262,GB34CIGY67517937798709,7/2/1972,$50.00 ,182088,Recurring Deposit,"$4,963.59 ","$99,271.73 ",Loan against TD,1-year
UUJD22242862759777,GB33NVDD95620267659934,25-09-1975,$447.57 ,146104,Recurring Deposit,$182.05 ,"$3,641.08 ",Matured,5-years
HRFQ46880764081741,GB23RFPI18093464023876,6/8/2012,$80.29 ,173660,Recurring Deposit,$542.79 ,"$10,855.75 ",Matured,3-years
KYJY83108588316131,GB53FDTT62664514567172,24-09-2005,$95.96 ,120894,Fixed Deposit,$0.36 ,$7.28 ,Loan against TD,2-years
EIHM41605762918573,GB85ZLSD88880387017986,14-07-1995,$362.62 ,99549,Fixed Deposit,$0.42 ,$8.39 ,Pre-Matured,5-years
CMIJ41997096132672,GB66SPQP89251275091219,9/10/2020,"$7,667.00 ",87632,Fixed Deposit,"$2,291.42 ","$45,828.45 ",Loan against TD,4-years
UJGU95617443161882,GB15WHEM67591895155306,25-10-2000,$3.84 ,87632,Fixed Deposit,$2.37 ,$47.44 ,Pre-Matured,4-years
ZZYM60855518360560,GB19KFPX54202080676680,29-05-1987,"$81,000.52 ",121459,Recurring Deposit,"$2,709.24 ","$54,184.79 ",Pre-Matured,5-years
LMED95824927489953,GB15LLTJ14496624179528,21-07-2015,$0.56 ,73898,Recurring Deposit,$3.70 ,$73.93 ,Loan against TD,5-years
YIBR44477798427033,GB33OXSV17770293274202,22-04-1980,$25.52 ,167919,Recurring Deposit,$22.17 ,$443.35 ,Loan against TD,5-years
IRGH87220462880441,GB49UEJN90893831194524,19-05-1971,$73.21 ,167919,Fixed Deposit,"$1,612.94 ","$32,258.70 ",Matured,3-years
RBDG42245662968804,GB41UWDG42831960007430,15-11-2001,"$90,426.59 ",104637,Fixed Deposit,$0.12 ,$2.34 ,Matured,2-years
JQMO32537425729666,GB06ZGXT24279700275020,6/12/1995,$1.75 ,36695,Fixed Deposit,$42.47 ,$849.36 ,Pre-Matured,4-years
VGSB62344642059732,GB75SJEY19522184471169,26-12-1979,"$98,124.07 ",130977,Fixed Deposit,$0.50 ,$9.92 ,Loan against TD,5-years
EYBQ41818740094521,GB26XONV50187134061343,16-09-1990,"$80,576.43 ",130977,Fixed Deposit,$2.84 ,$56.73 ,Pre-Matured,3-years
UZKH63181737441381,GB88TDXJ87853947500554,23-06-2017,"$13,647.83 ",127913,Recurring Deposit,$5.41 ,$108.12 ,Pre-Matured,3-years
BGMN41495120440778,GB68CQDF23220323271256,21-06-1995,$113.28 ,169536,Recurring Deposit,"$2,175.76 ","$43,515.17 ",Loan against TD,4-years
NKQU49598530760272,GB50JUYB19200954373552,19-11-1974,$623.30 ,158060,Fixed Deposit,$83.28 ,"$1,665.66 ",Matured,3-years
TXAG51619761231594,GB05OURR60747555159911,21-04-2022,"$42,959.98 ",158060,Fixed Deposit,$40.06 ,$801.29 ,Pre-Matured,5-years
ITJB48466024121150,GB38ZHTL86183327762308,16-07-1981,$7.85 ,54249,Fixed Deposit,$2.52 ,$50.42 ,Pre-Matured,1-year
PLDI04955334746147,GB70SEEC08622059602114,30-05-2021,$2.42 ,168107,Fixed Deposit,$0.14 ,$2.83 ,Loan against TD,2-years
YSYK54347281618766,GB92KEFW73093833525469,10/7/1978,"$1,062.49 ",168107,Fixed Deposit,$2.62 ,$52.34 ,Matured,4-years
OWMM44156516303376,GB26HAFW31223970856445,1/7/1994,$221.51 ,34073,Recurring Deposit,$374.25 ,"$7,485.00 ",Matured,5-years
ITZF22458307944323,GB94FGKU73098865531172,8/2/1989,$9.12 ,46702,Recurring Deposit,$0.15 ,$3.08 ,Matured,2-years
NCDB97446727502273,GB69EBIT47014663692859,20-04-1987,"$30,007.95 ",31635,Fixed Deposit,$3.74 ,$74.77 ,Loan against TD,2-years
JRHT27371122844476,GB28VMCC17826866198468,7/12/2010,$2.70 ,31635,Fixed Deposit,$0.23 ,$4.60 ,Pre-Matured,3-years
WUOI28181515260255,GB54JJPO95874167370122,1/6/1975,$465.78 ,152705,Fixed Deposit,$0.34 ,$6.71 ,Loan against TD,5-years
HLZO05857726834317,GB93SWCG41985506976111,29-03-2026,"$18,958.30 ",29369,Fixed Deposit,"$3,213.96 ","$64,279.16 ",Loan against TD,4-years
ERQO10338259714853,GB60WGSK91331717619259,6/7/1987,$8.22 ,95207,Recurring Deposit,$0.05 ,$0.93 ,Loan against TD,4-years
OPTN43271339074737,GB81YCNN16458548714611,2/11/1996,$1.48 ,39825,Recurring Deposit,$19.48 ,$389.61 ,Matured,5-years
OWAV11724221255446,GB94NGVU04804032643102,29-07-1994,$4.05 ,39825,Fixed Deposit,$20.54 ,$410.78 ,Matured,2-years
PSYZ09112181721333,GB08BJTR62516821053302,24-05-2001,"$13,198.48 ",71973,Fixed Deposit,$38.38 ,$767.55 ,Pre-Matured,3-years
EHOY42474698307975,GB13NRPU80757196658566,13-07-2018,$6.05 ,71973,Fixed Deposit,$4.39 ,$87.81 ,Matured,4-years
WCHA65521807757944,GB51XQDJ93364795171077,26-04-1989,$9.99 ,98777,Recurring Deposit,$0.26 ,$5.23 ,Pre-Matured,3-years
CHKN28171615956509,GB04FOJB47674029790510,9/12/1999,"$3,815.53 ",26183,Recurring Deposit,$1.11 ,$22.11 ,Loan against TD,1-year
IQLT18429245664978,GB24TNAU14202576274590,21-05-2005,$103.17 ,103489,Fixed Deposit,$3.79 ,$75.87 ,Pre-Matured,4-years
CHHL95383662680048,GB89CHKF57075638666386,14-07-2019,$650.26 ,35216,Recurring Deposit,$248.30 ,"$4,965.96 ",Pre-Matured,2-years
KPOL10715197861325,GB93VUFC42495002916104,16-08-1994,"$55,162.92 ",159208,Fixed Deposit,$0.36 ,$7.11 ,Pre-Matured,3-years
RDZN64803498032662,GB53YCQW98406121232635,15-06-2008,"$3,755.71 ",159189,Fixed Deposit,$5.19 ,$103.82 ,Pre-Matured,4-years
BOIM31721241963200,GB33HAMJ17511670717842,1/1/2008,$32.74 ,159189,Recurring Deposit,$28.46 ,$569.19 ,Loan against TD,1-year
FGDE10907976366130,GB82IXVU54413043541699,25-03-1999,$738.88 ,76627,Recurring Deposit,$309.53 ,"$6,190.54 ",Pre-Matured,5-years
GFNG26490859089452,GB02OLNB01292796623758,13-03-2002,$380.91 ,181135,Recurring Deposit,$21.41 ,$428.21 ,Pre-Matured,4-years
WPKW96495689719709,GB66HEES11682277002171,11/8/1991,$5.78 ,181135,Fixed Deposit,$213.51 ,"$4,270.24 ",Matured,4-years
NGNS35161379798136,GB41JGYU59021610105057,29-04-1970,$5.78 ,38728,Fixed Deposit,"$2,166.35 ","$43,326.90 ",Matured,4-years
FTUN98539685778775,GB67EFPE66274761525846,18-11-2001,$3.44 ,37530,Recurring Deposit,"$4,642.77 ","$92,855.49 ",Matured,4-years
WHQS80685680841368,GB26EDKC87664479249464,1/1/2026,$49.89 ,37530,Fixed Deposit,$1.20 ,$24.03 ,Pre-Matured,4-years
IAGI25796276551398,GB87ZLYB61963845361679,14-04-1972,$46.59 ,8031,Fixed Deposit,"$3,665.14 ","$73,302.72 ",Loan against TD,2-years
ZJSQ99502572538619,GB66CLMR77770618778073,2/8/2021,"$7,121.05 ",8031,Fixed Deposit,$45.70 ,$913.98 ,Matured,5-years
HVGO90173938861730,GB59MTLY19460573614563,1/9/2004,"$18,253.13 ",25865,Recurring Deposit,$4.54 ,$90.77 ,Loan against TD,5-years
KBUJ19973329256627,GB56KODX30762758556779,13-01-2006,$3.17 ,25865,Recurring Deposit,$498.03 ,"$9,960.66 ",Pre-Matured,4-years
VIBP96217434315062,GB80NJDI27501170386231,6/11/1977,$59.40 ,64166,Fixed Deposit,$1.83 ,$36.62 ,Loan against TD,4-years
ZRDV75333950394379,GB12ZDWH19354768780991,24-03-2023,"$46,547.77 ",85334,Fixed Deposit,$425.04 ,"$8,500.80 ",Pre-Matured,5-years
ABMX32821307738842,GB84DWSS86375570401578,26-07-2018,"$33,407.70 ",963,Recurring Deposit,$386.21 ,"$7,724.18 ",Loan against TD,2-years
YWHF79689036263966,GB06UAHR78406488253316,26-04-1972,$48.67 ,963,Fixed Deposit,$239.19 ,"$4,783.70 ",Loan against TD,4-years
SWFM74573071467599,GB95LRAF21962995116843,23-01-2021,$965.98 ,195562,Fixed Deposit,$3.31 ,$66.27 ,Matured,1-year
MYMH38484825739798,GB14VEZL49060891645091,12/1/1973,$3.74 ,195562,Recurring Deposit,$0.72 ,$14.36 ,Loan against TD,2-years
ZDXW26036364412181,GB66MYPY92751806321339,30-11-1974,"$20,490.00 ",4726,Fixed Deposit,$32.91 ,$658.13 ,Loan against TD,4-years
UBVA81283933100006,GB13LTNX00338306431081,1/3/1970,$571.81 ,53092,Fixed Deposit,$12.00 ,$239.98 ,Matured,3-years
EEAL43887586738604,GB70LNRU20298004710517,3/6/1993,$3.23 ,45044,Recurring Deposit,"$2,472.36 ","$49,447.17 ",Loan against TD,3-years
WQMY17828134890232,GB48KYMD57095019019696,29-09-1976,$517.25 ,42558,Recurring Deposit,$10.75 ,$215.04 ,Pre-Matured,4-years
FRQW92017990554014,GB44OQAS17496479329084,5/11/1978,"$7,453.51 ",42558,Fixed Deposit,$3.80 ,$76.04 ,Matured,3-years
IAJP49344222496338,GB03QEOQ50003563430999,5/2/2002,$0.36 ,183666,Recurring Deposit,"$2,503.99 ","$50,079.75 ",Pre-Matured,3-years
AMMK98843269740658,GB72VMBI50478570883633,26-01-2005,"$2,901.31 ",77254,Recurring Deposit,$0.10 ,$1.96 ,Loan against TD,2-years
NIUZ58511452515926,GB33UUBX30953649745144,6/1/1984,$8.11 ,159000,Fixed Deposit,$73.78 ,"$1,475.63 ",Pre-Matured,2-years
UVEK67789627900581,GB41HWVN10091735165536,13-11-1995,$9.15 ,159000,Recurring Deposit,$13.31 ,$266.13 ,Pre-Matured,3-years
GJDB94107618394990,GB25QHWG64663226268113,1/11/2004,"$2,426.55 ",135882,Fixed Deposit,$425.88 ,"$8,517.53 ",Pre-Matured,5-years
JNHR66869439903291,GB71VKDY07945504521711,8/1/2000,"$74,893.44 ",135882,Recurring Deposit,$53.41 ,"$1,068.25 ",Pre-Matured,4-years
CQNC91338829909093,GB43CTWW68060427237732,13-09-1996,"$94,238.12 ",57223,Recurring Deposit,$21.82 ,$436.32 ,Pre-Matured,1-year
XKMB98113015889466,GB29EZOS22092224591577,7/11/2008,$473.38 ,149410,Fixed Deposit,$3.36 ,$67.26 ,Pre-Matured,4-years
XJKW77641014201247,GB50MQCH62416701103479,29-08-2011,$5.64 ,149410,Fixed Deposit,$4.95 ,$98.95 ,Loan against TD,2-years
RKPM26490184795470,GB65LKCE00917928614211,24-05-2019,$0.88 ,80524,Fixed Deposit,$41.89 ,$837.70 ,Loan against TD,5-years
LVVV57093104509626,GB06DHVO85166398035418,3/5/2021,$8.18 ,90892,Fixed Deposit,$27.65 ,$552.91 ,Loan against TD,3-years
BKVD85442258114058,GB20EAJR05610916753172,23-01-2002,$93.88 ,90892,Fixed Deposit,$0.38 ,$7.56 ,Matured,5-years
ESNR69139619851371,GB04YHGE29764495621771,7/12/2018,$7.11 ,145562,Fixed Deposit,$0.42 ,$8.36 ,Matured,2-years
RZFV59501429001825,GB71KOTL09679924042122,1/3/2006,"$2,378.90 ",145562,Recurring Deposit,$45.48 ,$909.59 ,Pre-Matured,5-years
MJUW69415599612352,GB16OXEZ41160696043457,16-03-1994,"$3,254.83 ",35432,Recurring Deposit,$0.05 ,$0.93 ,Loan against TD,2-years
XEJG60705713805175,GB70JTQV25801182570707,25-06-2020,$640.62 ,35432,Recurring Deposit,$48.19 ,$963.76 ,Pre-Matured,1-year
ODFU18667449653439,GB39CHDE27372140747699,24-08-1971,$1.50 ,161432,Fixed Deposit,$333.77 ,"$6,675.32 ",Pre-Matured,5-years
RMMD16992569474871,GB58KQTS66063506232886,20-06-2010,$90.46 ,161432,Recurring Deposit,$357.57 ,"$7,151.39 ",Matured,5-years
SXUR09254696734681,GB61LDRJ12698370903052,29-06-2024,$3.06 ,172234,Recurring Deposit,"$2,350.86 ","$47,017.28 ",Loan against TD,4-years
JAQM84817773562495,GB76FSWZ40189353578756,25-02-1993,"$3,161.40 ",172234,Recurring Deposit,$2.55 ,$50.90 ,Loan against TD,1-year
KSWJ69040320999526,GB60TJMO83218762962577,30-12-2009,$287.78 ,130440,Fixed Deposit,"$1,889.08 ","$37,781.61 ",Loan against TD,3-years
VFRW18946061616202,GB73XFZC59936609700171,15-12-1993,$6.43 ,130440,Fixed Deposit,"$1,936.72 ","$38,734.30 ",Pre-Matured,1-year
NAGE46931130676239,GB97GLQK15639895135378,5/3/2011,$9.98 ,98908,Recurring Deposit,$0.31 ,$6.14 ,Matured,5-years
TQAP26281301689742,GB58CGIV61501011571166,7/1/1990,"$9,159.26 ",126504,Recurring Deposit,$272.73 ,"$5,454.51 ",Pre-Matured,3-years
NMPM44204712443839,GB78WMWO90478139836373,11/5/1987,"$1,933.97 ",126504,Fixed Deposit,$0.49 ,$9.73 ,Loan against TD,1-year
XFKD86849699722718,GB48UFRS37352233964784,19-01-1985,$921.45 ,126045,Fixed Deposit,$22.38 ,$447.59 ,Loan against TD,2-years
VYYR48532929854203,GB05MKQO26252754414788,26-11-1971,"$7,043.63 ",126045,Recurring Deposit,$74.77 ,"$1,495.48 ",Loan against TD,4-years
QJZS20260600102354,GB74BSPY86231379111190,28-12-1996,"$25,622.92 ",95073,Fixed Deposit,$2.32 ,$46.44 ,Pre-Matured,5-years
IJKN20318822462524,GB47BPMO95473474381164,24-12-1973,$6.74 ,52788,Recurring Deposit,$0.38 ,$7.59 ,Pre-Matured,2-years
GZCU40099272991112,GB04KQCZ42516907426598,20-09-1996,$745.78 ,52788,Recurring Deposit,$0.17 ,$3.46 ,Loan against TD,4-years
BZNS39489099847196,GB51FRHO03730134220589,18-04-2011,$23.27 ,93548,Recurring Deposit,"$1,089.17 ","$21,783.46 ",Pre-Matured,2-years
UJVK38798731264044,GB20AAIY16115696641612,7/2/1986,$7.03 ,93548,Fixed Deposit,$0.10 ,$2.09 ,Matured,3-years
YFVU31733651072137,GB50TTEG14568357726458,29-06-2001,"$11,278.45 ",197296,Recurring Deposit,$0.44 ,$8.81 ,Pre-Matured,2-years
XCNY97924639174596,GB33QRWH24229968606934,23-12-1974,"$2,248.65 ",197296,Recurring Deposit,$41.10 ,$821.90 ,Pre-Matured,1-year
UNPQ87368736652057,GB20TBPZ61007172773947,14-08-1997,$7.90 ,10074,Fixed Deposit,$288.44 ,"$5,768.82 ",Loan against TD,3-years
VYPJ58950452776364,GB10WYEI43144211008735,16-02-2000,$0.87 ,10074,Fixed Deposit,$981.94 ,"$19,638.88 ",Pre-Matured,3-years
PZVX97976839657792,GB45PALE85624535835798,12/8/1979,$91.26 ,154409,Fixed Deposit,$0.45 ,$9.09 ,Loan against TD,4-years
LCXF76211397666904,GB68RSEH30782143123103,6/2/1979,"$19,494.12 ",154409,Fixed Deposit,$0.04 ,$0.77 ,Pre-Matured,1-year
RERP15037287265064,GB79LMGZ98240562201689,11/11/2001,"$93,441.60 ",113869,Recurring Deposit,$240.57 ,"$4,811.30 ",Loan against TD,3-years
WUHF83756937304360,GB49JTTN38885807140341,5/2/1983,$848.03 ,173468,Fixed Deposit,$0.01 ,$0.19 ,Loan against TD,4-years
ZFPI73471536326839,GB67IMLO51587913386978,13-02-2007,$3.09 ,58694,Fixed Deposit,"$1,604.67 ","$32,093.41 ",Loan against TD,4-years
UKXA06893108768985,GB55OPSD15114041044623,31-12-2011,"$7,121.46 ",58694,Fixed Deposit,$2.34 ,$46.85 ,Matured,1-year
FPJH98736470685975,GB48FBAK54775575818796,16-07-2021,"$7,515.69 ",62231,Recurring Deposit,$32.92 ,$658.36 ,Loan against TD,5-years
XRTV35250420090444,GB61BHHF04082796911578,16-05-2004,$23.87 ,133303,Fixed Deposit,$321.06 ,"$6,421.14 ",Pre-Matured,2-years
PPHP53381409846252,GB92WMMA36184835289448,14-03-1988,$262.18 ,133303,Fixed Deposit,$333.83 ,"$6,676.61 ",Matured,4-years
ZJZC71557662874323,GB39GULC72074283035185,1/5/2009,$6.54 ,85528,Fixed Deposit,$0.41 ,$8.25 ,Matured,5-years
JAFJ69564975323432,GB53VDJT79974653014780,28-03-2005,$0.91 ,124855,Fixed Deposit,$18.04 ,$360.70 ,Pre-Matured,4-years
IUGV32715470119156,GB27CINN34414508859078,20-04-2003,$144.81 ,49994,Fixed Deposit,"$4,298.26 ","$85,965.24 ",Loan against TD,5-years
