Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Customer Id,Direct_debit_status,Acc_IBAN,Acc_BBAN
befbf4eb-652c-41c9-b3b9-e959e039a0f0,Fully Paid,401038,Short Term,714,1421941,5 years,Home Mortgage,Debt Consolidation,10356.52,15.3,58,22,0,357485,621500,0,0,58574,Yes,GB33JXKC03880862477275,PVUY72546400798847
951edbe3-8f87-4a7f-858b-7937f8d75d3e,Fully Paid,457666,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,7381.31,39,,4,0,173090,209198,0,0,58334,Yes,GB03BCJK95916708105372,YWSO85378717449048
057d075d-c3c8-43a7-8ea0-324c0db7c823,Charged Off,291258,Long Term,,,10+ years,Rent,Debt Consolidation,19207.29,9,,11,1,101251,331188,0,1,38672,No,GB64WTEG79921527997242,IYHW09827659949040
d89689ab-251d-48de-ab83-24acede432c2,Fully Paid,293744,Short Term,686,743318,9 years,Rent,Debt Consolidation,11211.71,16.8,,4,1,351842,442332,1,0,11146,No,GB82MJVK79984664732829,KILX10146607660270
85613288-393a-40a1-a546-b40d63db45a7,Fully Paid,214456,Short Term,718,1543408,2 years,Rent,Debt Consolidation,35627.09,14.9,54,13,0,140049,337106,0,0,174026,No,GB50TPPT91369324934502,HTFG60279629542296
b5035ede-893a-4adc-a005-0e5369f7747b,Fully Paid,485782,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,21325.41,12.7,,8,0,423339,634128,0,0,33548,Yes,GB35CWNF21542807946344,SWIP95861662154545
799369e9-4861-47c6-9cf0-ec2a69c707d1,Charged Off,672804,Long Term,720,2699976,4 years,Home Mortgage,Debt Consolidation,33299.78,16.1,,11,0,456836,1147432,0,0,81444,No,GB11BWML50866513504013,LRFB40386239014292
7c310eea-111e-434e-9cae-bc972b6c34c8,Charged Off,192214,Short Term,7460,1131792,10+ years,Home Mortgage,Debt Consolidation,16127.96,17.8,23,13,0,250268,1038708,0,0,98919,Yes,GB13NJJZ33626135503421,SXJL73298055689562
eb2dfa4c-9e05-49e3-bff2-ad882ac5f96a,Fully Paid,391732,Long Term,716,845766,5 years,Home Mortgage,Debt Consolidation,14096.1,15.6,,11,1,150366,191532,1,0,100843,Yes,GB42BTZO01983697781053,LDYA37368234523689
299c1de9-0ca7-4a50-a201-de1b058921b2,Fully Paid,92092,Short Term,723,852188,8 years,Rent,other,10439.17,12.4,,6,0,124583,142560,0,0,52924,Yes,GB28NAGN34070878316648,KDSC27345362535200
b74992dc-dc85-45f4-b260-3d2045d25cdc,Charged Off,495066,Short Term,712,1766012,3 years,Rent,Debt Consolidation,23693.95,15.6,45,11,0,14991,168432,,0,175125,Yes,GB65MQGR24417976443938,HRZQ22518019450569
cba3d0d3-e56d-48fc-9c20-062bc81fbb27,Fully Paid,614108,Long Term,682,1444722,7 years,Rent,Debt Consolidation,39489.03,14.2,,14,0,343425,649770,0,0,62698,No,GB41KODL05610023774359,VWWA83486876249510
eca6b370-7512-4d90-9374-0359bb3c90c5,Fully Paid,214896,Short Term,726,2301337,1 year,Home Mortgage,Home Improvements,20328.48,14.8,,18,1,190779,563508,1,0,157777,Yes,GB81FLID47537970176801,LRFZ19404003693007
bdf5db29-5bfe-4abb-b920-68c61d7c7ee6,Fully Paid,328790,Long Term,719,1390838,10+ years,Rent,Debt Consolidation,6687.62,14,12,8,1,199253,467060,1,0,110383,No,GB60MNUZ03011742422756,KQUG71741942576848
f3311503-1400-4bfe-85b3-12fb57359163,Charged Off,325776,Short Term,739,1312976,10+ years,Rent,Debt Consolidation,23852.41,15.6,20,18,0,319143,1144088,0,0,89464,Yes,GB39IFDF13919052819746,YJOB04745344989840
b5e02319-42f3-41ea-b7ea-51c6e726a2b1,Fully Paid,75328,Long Term,,,< 1 year,Own Home,major_purchase,3401.95,22.7,,9,0,56772,792000,0,0,44199,No,GB86GIVF22935027382396,RYGZ33474526690815
09c605ab-e715-4686-8c93-c88efc9673ec,Charged Off,266882,Short Term,698,1382915,10+ years,Rent,Debt Consolidation,21976.73,22.5,34,10,0,257678,336006,0,0,25646,Yes,GB43UYDP27713895236550,SVJF50023984924151
aad69578-e254-4151-944b-a27e6c1fb31b,Fully Paid,171380,Short Term,747,801762,,Home Mortgage,Home Improvements,9393.98,26.1,44,6,0,3059,354574,0,0,110874,No,GB55RHZU72284530572811,QTKY36839172217895
aace3752-f07d-42a9-9235-7e8636d38115,Fully Paid,225126,Short Term,719,1788736,7 years,Home Mortgage,Buy House,15055.03,19.3,61,21,0,329593,529320,0,0,90832,Yes,GB59PIRV87233049674316,MYJR40718750225524
0407828c-b197-4ca3-bf83-9411548168fa,Fully Paid,99999999,Long Term,701,2508095,8 years,Home Mortgage,Home Improvements,32396.33,14.4,47,16,0,432060,756866,0,0,131444,Yes,GB82WUCQ57791111452709,NIPP39534023843077
d42d1922-5b6a-4dbe-a333-31afde2d32d7,Fully Paid,565840,Short Term,734,1582377,9 years,Home Mortgage,Debt Consolidation,39032.08,15.4,,12,0,434872,840620,0,0,67831,Yes,GB74VUFE51863519129618,NNEA96599404757791
569141d8-8d2c-4d21-bbe8-aacb10499bf6,Fully Paid,155452,Short Term,743,1726074,10+ years,Home Mortgage,Debt Consolidation,36822.95,23,36,24,0,216999,370612,0,0,34381,No,GB24PDSK00044850661860,MZGI11785963752859
4e4e94b4-8e5f-4007-82a2-75f1e546ad99,Fully Paid,134288,Short Term,723,869801,10+ years,Home Mortgage,Debt Consolidation,13336.86,15.4,,10,0,267007,411664,0,0,122946,Yes,GB62HIEQ12034071858790,VLYA24905440119485
1b2b949e-c4e8-4fdd-8a63-0f86b52d449b,Fully Paid,117084,Short Term,,,10+ years,Rent,Debt Consolidation,12386.1,17.1,,5,1,10184,92070,1,0,75344,Yes,GB91OVAV24286493085726,GVJT35474462120431
84a8c6a7-7582-41c6-8363-2711a250d9a3,Fully Paid,285670,Short Term,744,934515,4 years,Rent,Debt Consolidation,6074.3,14.4,,10,0,192907,474232,0,0,171866,No,GB76PYGB75254873691930,KCBZ08732285621154
01720b61-fc02-444b-8da5-7af7a018c09b,Charged Off,519244,Long Term,,,8 years,Home Mortgage,Debt Consolidation,20140.57,20,48,8,1,414238,811580,1,0,132846,Yes,GB78XKLN43411039918649,CSUV34435512977869
98dc5430-260b-476e-bf1f-d45ad0673510,Fully Paid,70136,Short Term,705,946295,10+ years,Home Mortgage,Debt Consolidation,23814.98,23.1,18,9,0,77425,146740,0,0,27497,No,GB27WRRD40047295011728,BXLF25088640525581
26dc8605-a905-4889-b509-5a5cbd42a84f,Fully Paid,594000,Short Term,685,1069966,10+ years,Home Mortgage,Home Improvements,14979.41,8.5,,10,0,360848,1001968,0,0,29341,No,GB22RKSN00792119034279,CPGF27440423604625
e137331e-5f20-4a20-9f12-79a2234fdeee,Charged Off,99704,Short Term,,,,Rent,Debt Consolidation,3333.93,18.5,,6,1,98211,190476,1,0,166411,No,GB72BDDW33289071533006,DJBT04881852043363
e1349024-246d-4a8f-81cd-fb5cd0eb1969,Fully Paid,268532,Short Term,720,1855369,5 years,Home Mortgage,Debt Consolidation,28912.87,11,15,13,0,159847,404998,0,0,122097,Yes,GB05MSBN44930838258374,OXID48410432891832
ff6adde3-38d2-4a7b-bfa7-ad0751f9b3a9,Fully Paid,335808,Short Term,,,1 year,Home Mortgage,Debt Consolidation,14210.86,17.7,,11,0,376599,765006,0,0,167458,No,GB79JZVF84471762601377,ZHFF06827550024033
1a9bc7e1-77cd-4bab-8eea-9b2f034b1fbf,Fully Paid,550770,Long Term,715,4090719,8 years,Home Mortgage,Home Improvements,40566.14,25.8,43,14,0,605226,1101848,0,0,23168,Yes,GB70HPYD97506241635189,DZUU76254324487003
06210ad6-a627-4cf7-85f7-50c333407185,Fully Paid,174548,Short Term,,,6 years,Rent,Take a Trip,6339.54,19.8,,13,0,4902,1891032,0,0,63648,Yes,GB86BZJL24575812170762,UERU27430895305224
d9386ee0-425b-48bd-b749-adca4bc4e4f8,Fully Paid,151096,Short Term,747,1134642,9 years,Rent,Debt Consolidation,18437.98,16.5,,8,1,101004,622072,1,0,7347,No,GB46KMVA47184868714789,NOCQ67964735238161
1c45231a-cbd2-407c-afdb-1347eabfab1e,Fully Paid,460570,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,26730.53,15.5,75,10,0,316673,528330,0,0,182126,Yes,GB46WNYH69314117739276,NKRQ14022209065952
24a921f7-d384-493b-a9a4-55a6eefe45c8,Charged Off,769780,Long Term,7020,1519544,6 years,Home Mortgage,Debt Consolidation,26718.75,14.2,,16,0,399152,1343518,0,0,94569,No,GB19AGAE05280882952088,KOJM02399391022921
d929a890-ba0b-4b4f-89ef-042bde2c1e5f,Charged Off,171644,Short Term,748,1111728,10+ years,Rent,Debt Consolidation,26959.48,17.2,36,10,0,183844,716738,0,0,80875,Yes,GB32PKAI53803274915482,DPAY23705560151950
02db7f68-4330-4d76-805c-b119f7409245,Fully Paid,220968,Short Term,,,,Rent,Debt Consolidation,8667.23,30.4,,6,3,333260,565818,1,2,85705,Yes,GB86YZZY07444096428330,YFHB51376571507424
2af1e598-4da4-4211-aead-521f4fd2cc78,Charged Off,223762,Short Term,734,618393,,Own Home,Debt Consolidation,15408.24,28.2,11,19,0,469338,958452,0,0,162454,Yes,GB29HBYF82176720721464,TVNQ62373365081867
97bbf86f-46dc-4c86-8ac7-8978e4027766,Charged Off,522456,Long Term,705,1302469,10+ years,Home Mortgage,Debt Consolidation,35492.19,35,,15,0,589095,1188330,0,0,137560,Yes,GB60RTDC96002662983479,ZMYY41665390780829
c828974b-931b-4414-9a53-2c86e64bed66,Charged Off,448316,Long Term,,,8 years,Home Mortgage,Home Improvements,18487.95,19.5,,5,0,64182,78474,0,0,169939,No,GB57UUAS94796048193044,KWHL19513588966964
d555732b-ffb1-4df5-890b-d7717851c69d,Fully Paid,616484,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,22659.78,20.6,,10,0,407474,587554,0,0,155500,Yes,GB58VUBG43845519001953,PSBJ93476939236103
0ac0e685-7f81-4e30-9acb-c6e3c7252036,Fully Paid,646206,Short Term,714,3069488,7 years,Home Mortgage,Business Loan,50902.14,16.4,31,10,0,738834,911064,0,0,42241,No,GB95XIKR06573780171959,YCSZ36356090135958
ba0c65b4-7fdb-42fb-b5dc-41eddca265eb,Fully Paid,522610,Short Term,728,1067515,< 1 year,Home Mortgage,Debt Consolidation,24997.54,30,,15,0,759373,953656,0,0,124546,Yes,GB13TTOW25933268582112,ZRKL29885973643555
de5d4090-5176-4d8a-9592-df76d7261cef,Fully Paid,325292,Short Term,707,1217349,< 1 year,Rent,Debt Consolidation,25361.39,16.7,60,10,0,298490,366498,0,0,102937,No,GB94NESP36917049501642,RHOM02082575243509
05a07410-65db-42b6-b1a0-043006ceaec0,Fully Paid,551166,Long Term,725,2878842,10+ years,Home Mortgage,Medical Bills,35721.52,23,,9,0,243637,657602,0,0,5702,Yes,GB75NPNT45820018299924,OZMG13192157636137
24a4b443-37ec-42bd-a097-53354ab5b52a,Fully Paid,375298,Short Term,728,926041,10+ years,Home Mortgage,Debt Consolidation,17054.59,27.9,17,12,0,319751,433532,0,0,17120,No,GB11PZMN49165522564768,ESSR37872880410300
8c9c4a53-05b1-4198-b95d-9c7da2fe839c,Charged Off,349360,Short Term,,,2 years,Rent,Debt Consolidation,17254.66,19.9,,17,0,497135,650452,0,0,80021,Yes,GB45EQNA10342248788064,KBSO78201622387342
ee490a6b-8ed9-497e-b4aa-0f741e6c37f0,Fully Paid,99999999,Short Term,728,2362897,< 1 year,Home Mortgage,Medical Bills,15752.52,26.1,,6,0,62092,305976,0,0,105160,No,GB84ZAID38138165480319,MWHS33112711060679
c99637c7-2d4a-4e15-bbeb-4eb1322d82b8,Fully Paid,387970,Short Term,,,1 year,Rent,Debt Consolidation,12942.99,14.4,12,7,0,248121,355586,0,0,23447,No,GB79PBME01884160740125,ZZUB82945836400825
ddd8a613-2056-4a40-afa7-3e0d6aa639e8,Fully Paid,120670,Short Term,742,654227,2 years,Home Mortgage,Debt Consolidation,6324.15,18.3,,8,0,282701,743952,0,0,119135,No,GB57NONY68779326635962,CPQN81087660472794
77438918-b3c7-413b-967b-056becaf6fed,Fully Paid,162932,Short Term,748,844227,6 years,Home Mortgage,Home Improvements,13380.94,19.4,,8,0,139555,299244,0,0,86728,Yes,GB73EPLD17290997083601,XBYW09784102686439
67d1a567-63ad-4dac-9abd-60fcd744c060,Fully Paid,520542,Short Term,743,1251435,4 years,Home Mortgage,Debt Consolidation,25132.82,15.7,,14,0,593769,887128,0,0,133920,No,GB63KWRI75049903148794,XTII21101263535325
2ca16db4-8279-4bc1-bb02-180503c8d127,Charged Off,298760,Short Term,,,10+ years,Rent,Debt Consolidation,11952.14,17.3,63,9,6,191786,329494,5,0,124152,Yes,GB20VETZ35335531610860,WFCA02620718115164
dccbc248-9d71-4caf-aeab-4ce50b87aaaf,Charged Off,391248,Long Term,669,1392719,10+ years,Home Mortgage,Home Improvements,33773.26,14.9,,18,0,336775,432784,0,0,177281,No,GB35JPCQ59345135778019,ENSI59014576850764
9d5ceb8d-4cf9-4826-b0a8-4ac0b08f8c1e,Fully Paid,523292,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,31635.95,27.4,82,15,0,634334,1268564,0,0,198611,Yes,GB26JAMO19996607543588,BKGN02734555264351
cb7e22f4-33ff-4793-a9ca-bb42bea4fcbc,Fully Paid,108834,Long Term,704,1447344,8 years,Rent,other,11168.58,11,31,4,0,48868,239778,0,0,58152,No,GB74YHKJ69623066562304,UJXT04361475046190
0b8edb54-7515-4cf1-a0e9-1a6e61cd1cdb,Fully Paid,333608,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,9243.5,14.6,,9,0,135394,875798,0,0,66857,No,GB67DFOE18318034303432,SWFD35159587507478
f64de372-c690-4140-9cf4-fc214ac54d7f,Charged Off,264616,Long Term,731,1333059,10+ years,Home Mortgage,Debt Consolidation,23995.1,24,,8,0,289864,509300,0,0,101198,No,GB62DKIH35707410779679,LRAF63355119658354
276f0c58-3bfb-4920-bcac-3ddae420d8f3,Fully Paid,99999999,Short Term,749,677635,2 years,Home Mortgage,Debt Consolidation,16302.95,20.1,,8,0,205428,376948,0,0,146942,Yes,GB43ARBA59227908217944,FRVX24127334586654
284d2411-53a9-415f-87b0-6d3efbeb5e7f,Fully Paid,549516,Short Term,,,3 years,Home Mortgage,Debt Consolidation,30016.77,22.3,69,10,0,481232,1061390,0,0,16007,Yes,GB55MOSD84622388072967,PGLI83972216720510
d916100a-a5e9-4376-8429-bfc229a94684,Fully Paid,356290,Long Term,,,6 years,Home Mortgage,Debt Consolidation,26534.64,13.8,,9,0,334343,427768,0,0,35637,Yes,GB79QNMV33022001183137,JORY71304916158959
3b408604-998e-42c2-ae3f-fa00cae6f725,Fully Paid,155254,Short Term,730,1448028,10+ years,Home Mortgage,Other,15928.46,18.7,,14,1,282131,540870,1,0,79038,Yes,GB04DIGZ85938133097905,PLBV69044948583517
c755d500-8686-4cf7-b63e-e06cd9b0f0a2,Charged Off,109692,Short Term,735,625252,5 years,Rent,Debt Consolidation,5679.29,17.4,71,9,0,99180,256916,0,0,94660,No,GB29LBEO41999438990252,GVWJ52086456854932
4ff5b0f8-5a97-4c39-aa74-7722f75cb0ab,Fully Paid,312818,Short Term,740,1088111,6 years,Rent,Debt Consolidation,20220.75,11.3,,6,0,356117,556468,0,0,161814,No,GB92YYVL72958318252954,AERB68547750795773
0ea1ae8e-940b-496d-bd2c-13bdc94cc58e,Charged Off,414414,Short Term,740,813732,5 years,Home Mortgage,Debt Consolidation,4428.14,9.2,,9,0,87286,279202,0,0,173158,No,GB61OPAO74796334482031,FXKI46532457743235
5b9f1767-1dbb-49d3-9a1d-a1241afbd93f,Fully Paid,43824,Short Term,720,408709,,Home Mortgage,Home Improvements,8106.16,26,9,7,0,227278,359502,0,0,88143,No,GB51NXQZ96857813561375,ZPVW51213262931814
6889d05f-ca1d-47e7-ae1f-2a9230619005,Fully Paid,172700,Short Term,723,775542,10+ years,Rent,Debt Consolidation,19840.94,14.9,,12,1,109269,213708,1,0,133728,No,GB66BCQN28698937412707,UQFJ86861315445431
1dd8d981-c272-4b16-a5d0-f6b1126566d7,Fully Paid,64988,Short Term,,,10+ years,Rent,Debt Consolidation,7577.96,23.1,,9,0,5833,1126620,0,0,14805,No,GB80VIIY85191088067639,KXBU63177107574231
82bf3e43-bd58-41f5-b379-2c1fe320f410,Fully Paid,269104,Long Term,715,1297567,10+ years,Home Mortgage,Home Improvements,13624.52,20.3,48,20,1,182020,609158,1,0,18283,No,GB09MXDO27611655840118,EWKF15145057521043
b7daae46-117c-4abf-800d-e35757c8e8c3,Fully Paid,327096,Short Term,735,903982,2 years,Home Mortgage,Debt Consolidation,25612.57,17.9,,17,2,178524,410124,1,1,137484,Yes,GB51WLGC36538478939208,CZFL70436465337927
547ac17b-a0d6-41a6-af2a-db0694165da4,Fully Paid,449636,Short Term,721,2524093,< 1 year,Rent,Debt Consolidation,20339.88,16.4,,17,0,523697,1295668,0,0,44819,Yes,GB22NNBY44369563839681,ZLWR83442903986716
32200a7e-c65e-4e5e-9878-1161d256bcfe,Fully Paid,99999999,Long Term,689,866799,9 years,Home Mortgage,Debt Consolidation,3676.69,14.1,7,4,2,86051,167750,2,0,184000,No,GB14KBGL73120880107113,CANN00576123761465
fe95dd80-c0b8-4323-bf8d-bfc96799c5e1,Fully Paid,214566,Short Term,694,965105,7 years,Rent,Debt Consolidation,8525.11,14.8,,5,1,127452,163064,1,0,185161,No,GB04LLVU11948664127122,ZOEL95731742856440
3902d23e-05bd-4f41-8ce5-fb67a186a358,Fully Paid,306064,Short Term,,,4 years,Own Home,Other,5997.92,18.3,,3,0,321784,412610,0,0,168869,No,GB55PZZM28459927262430,JNQI31219982003775
5b4dcecf-7c2e-440b-9193-c62481b2b50e,Charged Off,438636,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,21876.98,14,,18,1,189601,359898,0,1,11898,No,GB84NWCQ42460237736555,HSZB70282948127230
943013b5-5876-48a8-a27e-ae2a7da5a951,Fully Paid,87252,Short Term,746,1789667,2 years,Home Mortgage,Debt Consolidation,16121.88,14.6,,9,0,315609,609070,0,0,67063,No,GB28ISRR19487868595657,ZLQC05054891854399
7ca088ee-60cc-4898-a042-c5f02907a60d,Fully Paid,143506,Short Term,739,896135,9 years,Rent,Debt Consolidation,13740.61,10.4,,12,1,148504,428824,1,0,40719,No,GB53GRSI17357135840067,CIVA79496676787948
2d9c5ef7-835f-481c-86c5-ec9593ece473,Fully Paid,183348,Short Term,,,2 years,Rent,Debt Consolidation,8708.65,19.4,,5,0,154470,436260,0,0,184966,Yes,GB81MGEC87807814042998,YGRH54913281912361
e70fbdb4-5aff-4717-ba28-a268150c23ea,Fully Paid,92642,Long Term,689,571539,2 years,Rent,Home Improvements,5924.96,12.1,10,6,0,26961,90464,0,0,150419,Yes,GB36VUVO37777941882557,IOKO10647736103507
2aba896c-d65f-4b0f-aa33-2b67a4cb4cf7,Fully Paid,214874,Long Term,731,1540254,10+ years,Rent,Debt Consolidation,19766.65,13.5,2,10,0,155477,346214,0,0,54535,No,GB80NUYI24826596325755,YAHK50308229047126
a0b01a44-36b8-4942-8e97-482e8a9a08da,Fully Paid,372196,Long Term,665,1243645,5 years,Home Mortgage,Debt Consolidation,10778.13,16,,6,0,147269,212608,0,0,36601,Yes,GB36OECL09894924468356,SDKN12620632341731
89074ec4-6323-4afe-a6d0-0e1aac0eeb7f,Fully Paid,153780,Short Term,710,531202,3 years,Own Home,other,8632.08,18,,8,0,72637,426976,0,0,53695,No,GB66VRNP74700910097662,BDCQ59623487117628
41528397-7640-4dfe-b177-d0bb4bbc3ff1,Fully Paid,787644,Long Term,683,1749159,10+ years,Home Mortgage,Debt Consolidation,24634.07,22.1,5,17,0,362406,670340,0,0,121725,No,GB30ZUQD43322064616856,BEBR49792401984775
f86c7272-8f66-42dd-a25b-be7edd2b7133,Charged Off,222816,Short Term,725,1520209,7 years,Rent,Debt Consolidation,12491.17,17.5,28,7,1,71079,104720,1,0,177559,Yes,GB90HENC27949328148884,AHSL55390442531619
b5903ce2-2e2f-4789-9943-fae85aa86da5,Fully Paid,99999999,Long Term,718,3186889,10+ years,Home Mortgage,Debt Consolidation,30540.98,26.9,2,14,0,598139,872256,0,0,67530,No,GB27EIPL00150018335449,NMKC04578106400319
7e170e39-4479-4d26-a949-ed96f3579fc7,Charged Off,268730,Long Term,681,1218432,2 years,Rent,Debt Consolidation,19819.66,16.3,,6,0,265677,383086,0,0,69017,Yes,GB65EXMG93576579785861,QMYS41173334265088
303d4cd4-23bb-4447-8e08-abd62c0f6842,Fully Paid,225214,Short Term,,,6 years,Rent,Debt Consolidation,18186.04,12.9,,10,0,131917,669922,0,0,51270,Yes,GB98TIZZ80339010076288,THVU29619970300415
516355d7-1fc3-4a6a-9eed-6b2122a3d611,Charged Off,179432,Short Term,,,9 years,Home Mortgage,Debt Consolidation,22775.11,15.7,68,27,0,307154,545468,0,0,2292,Yes,GB57WCPW74592923141003,JFHW98911237876593
8521048f-5013-4fbe-8ef2-d4f99b33195d,Fully Paid,479490,Long Term,680,2032924,10+ years,Own Home,Debt Consolidation,29477.36,12.8,,16,0,674956,1289640,0,0,134928,Yes,GB64EIEH45326814887951,EOYH70052815993484
a82a8569-177b-4069-b337-92c38e4cb62d,Charged Off,464904,Long Term,,,< 1 year,Home Mortgage,Debt Consolidation,19700.53,32.1,,12,0,402173,1065592,0,0,100967,No,GB71HVTB02559503735978,WYVE72848436673626
39322b06-9dbe-481d-8d65-c06f778a1e4d,Fully Paid,458700,Long Term,,,7 years,Home Mortgage,Debt Consolidation,13455.99,35.4,28,10,1,212173,486508,1,0,152220,Yes,GB08IBEK21082955547269,KTCL30167595606880
c19b406f-eead-4133-8ce0-bf2e330431ae,Fully Paid,99999999,Short Term,726,1058167,4 years,Home Mortgage,Debt Consolidation,14285.34,12,5,14,0,192584,665676,0,0,28851,Yes,GB27SYYH49570746952767,KTGJ24648319020529
c3e2cd6c-bc84-4314-80b2-b2a0b1d64fa5,Charged Off,760298,Long Term,654,2251272,5 years,Rent,Other,20261.41,14.7,,10,0,651358,836132,0,0,140307,Yes,GB61KXYG20626492336157,YAKV95687987775125
982fb165-0a1f-4a4f-9ea9-d87cd2a173e5,Fully Paid,151822,Short Term,723,936605,4 years,Rent,Debt Consolidation,7625.46,12.1,28,3,0,49495,119372,0,0,71582,Yes,GB23KZDG30995212583127,HVLO39720462897650
0a7a26cd-1bf5-4ff9-bf9b-0becbc3533f3,Fully Paid,46486,Short Term,747,420679,1 year,Home Mortgage,Debt Consolidation,8974.27,26.1,,16,0,240103,476080,0,0,101943,No,GB63HWXU79376779283983,SHPN81432317756201
cda6122a-bc1a-4321-9bb4-05a3de2dc803,Fully Paid,99999999,Short Term,735,1575575,5 years,Home Mortgage,Debt Consolidation,12000.59,14,27,16,0,137864,232364,0,0,85805,Yes,GB26HPUI92364354113124,UBFS90954534262145
59604af3-b485-4d9d-aa57-adedc0311786,Charged Off,562826,Long Term,699,1060884,10+ years,Home Mortgage,Debt Consolidation,25107.74,21.4,14,12,0,442757,845988,0,0,55329,Yes,GB65YBAK19307907322662,EPXM06797163689575
908341c8-439c-40a5-8081-48aa0da755de,Fully Paid,168102,Short Term,714,427272,5 years,Rent,Debt Consolidation,13815.28,9.9,14,18,0,122227,550660,0,0,123552,Yes,GB06DOCY23243686139505,YFQE66876876452889
6bae1354-a7c5-4829-bd7d-0488a845da14,Fully Paid,99999999,Short Term,719,613415,9 years,Rent,Debt Consolidation,14210.67,16.5,,10,0,271928,511148,0,0,61067,Yes,GB26LABZ20413129067842,FRFI83158366076655
0838f4c3-89be-407b-9397-5bcb295646cb,Fully Paid,99999999,Short Term,726,742824,10+ years,Home Mortgage,Home Improvements,19127.68,18.9,11,15,0,265867,354662,0,0,36465,No,GB37OVPL13536231207448,TLAN25464715904252
f93781af-5669-4126-aba4-1669f047e40f,Charged Off,218284,Long Term,7210,1319626,10+ years,Rent,Debt Consolidation,13086.44,14.6,,4,0,436012,873444,0,0,12671,Yes,GB88OBXO89468687371559,MDYM42525550380955
c2716d42-2956-4927-92ad-2bc7415a4ee7,Fully Paid,387310,Long Term,708,1368418,10+ years,Rent,Debt Consolidation,14368.37,22.9,24,3,0,234422,380688,0,0,184947,No,GB77KRXN65967009811367,TSPS87974584980901
5e48ff02-5f7c-47cf-acc3-160f0b71d008,Fully Paid,99999999,Short Term,733,1383599,10+ years,Rent,Debt Consolidation,22944.59,17,17,9,0,108661,149072,0,0,29021,Yes,GB94MELW90746787717475,OHCX75172413438648
d79a10d3-791a-4f24-96aa-7fb42d5d8ceb,Fully Paid,334092,Short Term,737,1442670,10+ years,Home Mortgage,Home Improvements,16350.26,26.5,21,10,0,95950,178310,0,0,86869,No,GB43KXWO82460405036300,CQPX00895443879490
28068f6c-8aed-43f7-9711-388653473c42,Fully Paid,776776,Long Term,702,2491736,10+ years,Home Mortgage,Debt Consolidation,42774.89,29.9,33,14,0,941963,1076702,0,0,47289,No,GB90ESQR38696071765498,YXOS50736928288385
c2368590-f785-4b67-af64-765fad8f45bb,Fully Paid,274274,Short Term,747,1540672,3 years,Rent,Debt Consolidation,8640.63,7.8,,10,0,104538,500170,0,0,94435,No,GB65WZQZ48778119788782,SJCD77727181569742
