Cust_ID,Acc_BBAN,Subscription,Start_Dt,End_Dt,Due_Dt,Category,Amount,Payment_Freq,Subscriptions_Count
2035341590987,HMDB97352297301173,Netflix,29-12-2015,02-07-2016,6th,OTT,43.04,Monthly,2
2035341590987,LLNU13251960252431,HBO Max,17-12-2018,14-06-2019,13th,OTT,45.33,Monthly,2
2061972111604,KOYR40955943797935,Etsy,19-11-2015,17-05-2016,4th,E-commerce,24.65,Monthly,3
2061972111604,LAPH14528444794772,eBay,30-11-2017,17-05-2018,10th,E-commerce,26.73,Monthly,3
2061972111604,OPMA50213777919801,eBay,29-05-2014,19-11-2014,5th,E-commerce,36.44,Monthly,3
2061972111604,KOYR40955943797935,YouTube Music,05-12-2015,29-05-2016,21th,Music,13.6,Monthly,1
2061972111604,LAPH14528444794772,Prime Video,07-11-2017,18-05-2018,24th,OTT,43.98,Monthly,1
2061972111604,LAPH14528444794772,Meet Up,06-12-2017,09-05-2018,11th,Professional Networking,24.13,Monthly,2
2061972111604,UCAO92306097088779,Jobcase,18-12-2017,06-07-2018,24th,Professional Networking,14.46,Monthly,2
2098140939043,CYWQ80635432578849,Etsy,27-06-2021,19-01-2022,13th,E-commerce,37.64,Monthly,1
2098140939043,CYWQ80635432578849,Netflix,09-07-2021,23-12-2021,2nd,OTT,5.63,Monthly,2
2098140939043,CYWQ80635432578849,Disney+,23-07-2021,18-01-2022,3rd,OTT,21.48,Monthly,2
2098140939043,ORQX92972301677992,Jobcase,19-01-2021,31-07-2021,15th,Professional Networking,20.79,Monthly,1
2105431032564,DFAS74411431681848,Walmart,31-10-2015,04-05-2016,26th,E-commerce,32.96,Monthly,3
2105431032564,FJJZ77985836243114,Walmart,29-06-2020,18-12-2020,27th,E-commerce,11.38,Monthly,3
2105431032564,UHXJ59206661552207,eBay,28-02-2020,11-09-2020,22th,E-commerce,26.95,Monthly,3
2105431032564,EZVV46767947225926,Spotify,09-11-2017,24-04-2018,25th,Music,42.95,Monthly,1
2105431032564,UHXJ59206661552207,HBO Max,17-03-2020,31-08-2020,19th,OTT,10.52,Monthly,1
2105431032564,TKBK09458843997176,Meet Up,12-06-2017,03-01-2018,13th,Professional Networking,40.56,Monthly,3
2105431032564,FJJZ77985836243114,Jobcase,01-07-2020,02-12-2020,5th,Professional Networking,40.05,Monthly,3
2105431032564,FJJZ77985836243114,Meet Up,08-06-2020,26-12-2020,19th,Professional Networking,20.38,Monthly,3
2124264865866,QTXG02639675189307,Amazon,06-01-2020,21-07-2020,27th,E-commerce,23.01,Monthly,2
2124264865866,QTXG02639675189307,Amazon,04-01-2020,23-07-2020,21th,E-commerce,33.09,Monthly,2
2124264865866,VEBA82801745546795,Prime Video,21-05-2021,30-11-2021,28th,OTT,24.66,Monthly,2
2124264865866,RRYF05249182492954,Prime Video,01-11-2020,11-05-2021,3rd,OTT,7.75,Monthly,2
2124264865866,QTXG02639675189307,LinkedIn,30-01-2020,07-07-2020,19th,Professional Networking,30.65,Monthly,2
2124264865866,RRYF05249182492954,Xing,21-11-2020,13-05-2021,25th,Professional Networking,39.57,Monthly,2
2127864431394,VLSK12858884822598,YouTube Music,16-03-2018,26-09-2018,1st,Music,33.67,Monthly,1
2164046856798,SYQO25720679165136,Prime Video,09-05-2021,02-11-2021,6th,OTT,47.93,Monthly,1
2164046856798,SYQO25720679165136,Meet Up,20-05-2021,13-11-2021,23th,Professional Networking,39.24,Monthly,2
2164046856798,SYQO25720679165136,LinkedIn,05-05-2021,25-10-2021,28th,Professional Networking,23.85,Monthly,2
2197380924083,JHEE70126407450055,Etsy,09-07-2017,19-01-2018,20th,E-commerce,31.53,Monthly,1
2197380924083,JHEE70126407450055,Amazon Music,22-07-2017,16-01-2018,10th,Music,10.11,Monthly,4
2197380924083,JHEE70126407450055,Apple Music,20-07-2017,18-01-2018,26th,Music,47.01,Monthly,4
2197380924083,TUXB96080688940036,Amazon Music,09-06-2017,25-11-2017,2nd,Music,49.62,Monthly,4
2197380924083,CWUS75471714692798,YouTube Music,14-04-2017,27-10-2017,23th,Music,14.71,Monthly,4
2197380924083,LEKA77225471957469,Netflix,16-09-2018,02-03-2019,21th,OTT,27.24,Monthly,1
2197380924083,LEKA77225471957469,Xing,26-09-2018,02-03-2019,19th,Professional Networking,15.8,Monthly,5
2197380924083,MNWN35007263090778,LinkedIn,02-06-2021,06-12-2021,21th,Professional Networking,32.28,Monthly,5
2197380924083,RSPM27249219584732,Jobcase,13-03-2017,29-08-2017,13th,Professional Networking,40.47,Monthly,5
2197380924083,ECGY37332024769379,LinkedIn,25-11-2016,18-06-2017,16th,Professional Networking,47.6,Monthly,5
2197380924083,ECGY37332024769379,LinkedIn,22-12-2016,29-05-2017,7th,Professional Networking,34.18,Monthly,5
2226064916585,ZBXI15153358126794,Etsy,26-08-2016,26-02-2017,24th,E-commerce,12.18,Monthly,1
2226064916585,ZBXI15153358126794,Xing,18-08-2016,19-02-2017,11th,Professional Networking,17.19,Monthly,2
2226064916585,ZBXI15153358126794,Jobcase,02-09-2016,18-02-2017,4th,Professional Networking,45.68,Monthly,2
2249044787302,WEHL07283069642498,Spotify,06-09-2021,09-02-2022,6th,Music,16.59,Monthly,1
2249044787302,YYKS27536790249911,Prime Video,04-01-2021,10-06-2021,12th,OTT,21.78,Monthly,2
2249044787302,YYKS27536790249911,Prime Video,16-12-2020,03-07-2021,9th,OTT,13.6,Monthly,2
2249044787302,YYKS27536790249911,Xing,10-12-2020,03-07-2021,26th,Professional Networking,22.16,Monthly,2
2249044787302,WEHL07283069642498,Xing,13-08-2021,21-02-2022,1st,Professional Networking,7.18,Monthly,2
2253849985207,AWSD06511907429041,Amazon,12-06-2017,14-12-2017,1st,E-commerce,50.45,Monthly,5
2253849985207,PSYK49086158457067,Amazon,28-10-2018,08-04-2019,15th,E-commerce,24.89,Monthly,5
2253849985207,PSYK49086158457067,Walmart,20-10-2018,30-04-2019,26th,E-commerce,16.54,Monthly,5
2253849985207,FZUS66221701685629,eBay,07-04-2017,22-10-2017,28th,E-commerce,8.94,Monthly,5
2253849985207,FZUS66221701685629,eBay,25-04-2017,18-10-2017,14th,E-commerce,34.64,Monthly,5
2253849985207,AWSD06511907429041,Apple Music,19-06-2017,11-12-2017,28th,Music,40.78,Monthly,4
2253849985207,GGFK90471775180251,YouTube Music,12-06-2019,26-12-2019,14th,Music,12.74,Monthly,4
2253849985207,PSYK49086158457067,YouTube Music,02-11-2018,25-04-2019,23th,Music,33.59,Monthly,4
2253849985207,AIXU64071019945547,Spotify,27-12-2016,29-06-2017,7th,Music,38.88,Monthly,4
2253849985207,FZUS66221701685629,Prime Video,07-04-2017,02-10-2017,26th,OTT,12.64,Monthly,3
2253849985207,AIXU64071019945547,Netflix,03-01-2017,07-07-2017,16th,OTT,38.41,Monthly,3
2253849985207,NJSP22065996043895,Prime Video,23-06-2015,26-12-2015,1st,OTT,44.62,Monthly,3
2253849985207,AIXU64071019945547,LinkedIn,17-01-2017,29-06-2017,13th,Professional Networking,40.59,Monthly,1
2274653864373,NZHS24335628069468,Amazon,08-07-2017,28-12-2017,19th,E-commerce,18.69,Monthly,1
2274653864373,NZHS24335628069468,YouTube Music,06-07-2017,23-12-2017,7th,Music,22.31,Monthly,1
2293056799136,WSUC05972862757240,Amazon,25-02-2018,03-09-2018,13th,E-commerce,10.22,Monthly,4
2293056799136,KCKU75192011217797,Walmart,06-01-2016,21-06-2016,16th,E-commerce,31.69,Monthly,4
2293056799136,QISN62875840313704,Etsy,04-11-2020,06-05-2021,20th,E-commerce,20.48,Monthly,4
2293056799136,CZLJ88346321705228,eBay,26-05-2021,09-11-2021,3rd,E-commerce,5.43,Monthly,4
2293056799136,UOBC29662282337550,Amazon Music,18-08-2016,27-01-2017,16th,Music,14.78,Monthly,4
2293056799136,KCKU75192011217797,Spotify,21-12-2015,03-07-2016,16th,Music,16.13,Monthly,4
2293056799136,OJLA79479268188462,Amazon Music,04-05-2019,02-11-2019,26th,Music,27.52,Monthly,4
2293056799136,QISN62875840313704,Spotify,09-11-2020,08-05-2021,10th,Music,41.5,Monthly,4
2293056799136,WSUC05972862757240,HBO Max,27-02-2018,20-09-2018,28th,OTT,13.97,Monthly,3
2293056799136,BWGS53916070653871,HBO Max,20-01-2016,22-07-2016,18th,OTT,6.39,Monthly,3
2293056799136,QISN62875840313704,Netflix,25-11-2020,04-05-2021,25th,OTT,6.52,Monthly,3
2293056799136,UOBC29662282337550,Xing,15-08-2016,26-01-2017,18th,Professional Networking,40.78,Monthly,5
2293056799136,BWGS53916070653871,Xing,14-01-2016,01-08-2016,8th,Professional Networking,29.55,Monthly,5
2293056799136,BWGS53916070653871,Xing,10-01-2016,18-07-2016,20th,Professional Networking,28.75,Monthly,5
2293056799136,OJLA79479268188462,Jobcase,04-05-2019,17-10-2019,25th,Professional Networking,23.55,Monthly,5
2293056799136,CZLJ88346321705228,Jobcase,25-05-2021,21-11-2021,23th,Professional Networking,42.86,Monthly,5
2320164815646,SSQA25124284157613,Amazon,28-01-2021,29-07-2021,23th,E-commerce,47.47,Monthly,3
2320164815646,IBGA89531738036600,Etsy,29-01-2016,26-07-2016,4th,E-commerce,41.92,Monthly,3
2320164815646,NQMQ12613228419291,Amazon,16-05-2018,31-10-2018,17th,E-commerce,18.86,Monthly,3
2320164815646,IBGA89531738036600,Apple Music,06-02-2016,19-07-2016,16th,Music,33.82,Monthly,2
2320164815646,WJVH52538705567187,YouTube Music,28-12-2015,28-06-2016,16th,Music,29.79,Monthly,2
2320164815646,SSQA25124284157613,Netflix,31-01-2021,12-08-2021,2nd,OTT,17.2,Monthly,3
2320164815646,WJVH52538705567187,Netflix,04-01-2016,23-06-2016,6th,OTT,47.36,Monthly,3
2320164815646,NQMQ12613228419291,Prime Video,07-05-2018,25-10-2018,17th,OTT,35.78,Monthly,3
2320164815646,IBGA89531738036600,Jobcase,19-01-2016,24-07-2016,25th,Professional Networking,6.02,Monthly,3
2320164815646,WJVH52538705567187,LinkedIn,06-01-2016,13-06-2016,2nd,Professional Networking,32.28,Monthly,3
2320164815646,NQMQ12613228419291,LinkedIn,26-05-2018,05-11-2018,23th,Professional Networking,22.75,Monthly,3
2322691621554,NNOY83132806644953,Walmart,23-07-2021,29-01-2022,21th,E-commerce,5.77,Monthly,2
2322691621554,SEDJ56102223479647,Amazon,09-12-2014,01-07-2015,10th,E-commerce,44.95,Monthly,2
2322691621554,SEDJ56102223479647,Apple Music,08-12-2014,19-06-2015,1st,Music,8.35,Monthly,1
2322691621554,NNOY83132806644953,Disney+,08-07-2021,11-01-2022,10th,OTT,22.37,Monthly,2
2322691621554,NNOY83132806644953,HBO Max,18-07-2021,24-01-2022,26th,OTT,48.76,Monthly,2
2322691621554,SEDJ56102223479647,Jobcase,17-12-2014,23-06-2015,15th,Professional Networking,26.77,Monthly,1
2358248112916,SGUV00382563909436,Amazon Music,05-01-2021,01-07-2021,21th,Music,41.28,Monthly,1
2358248112916,SGUV00382563909436,Disney+,06-01-2021,06-07-2021,28th,OTT,44.71,Monthly,1
2361109873345,RNKR52602985119724,Walmart,12-02-2019,11-08-2019,20th,E-commerce,44.85,Monthly,1
2361109873345,HYKM10044974144282,Apple Music,18-02-2018,17-08-2018,9th,Music,41.57,Monthly,1
2361109873345,DKDO75611394381755,HBO Max,07-01-2020,19-06-2020,19th,OTT,46.23,Monthly,2
2361109873345,PNEK15918840448263,Netflix,16-08-2019,28-01-2020,13th,OTT,46.31,Monthly,2
2361109873345,LVZO74749344228564,LinkedIn,09-03-2019,12-09-2019,6th,Professional Networking,44.73,Monthly,7
2361109873345,XTSG66783075907717,Jobcase,12-02-2021,06-08-2021,17th,Professional Networking,39.02,Monthly,7
2361109873345,DKDO75611394381755,LinkedIn,02-01-2020,12-07-2020,18th,Professional Networking,45.25,Monthly,7
2361109873345,DKDO75611394381755,Jobcase,22-12-2019,16-06-2020,21th,Professional Networking,11.51,Monthly,7
2361109873345,HYKM10044974144282,Xing,27-01-2018,31-07-2018,27th,Professional Networking,15.22,Monthly,7
2361109873345,PNEK15918840448263,LinkedIn,23-08-2019,28-01-2020,5th,Professional Networking,48.28,Monthly,7
2361109873345,PNEK15918840448263,Meet Up,14-08-2019,21-02-2020,15th,Professional Networking,46.52,Monthly,7
2365342581432,YQPC35179058988776,Etsy,11-12-2016,27-05-2017,2nd,E-commerce,35.2,Monthly,2
2365342581432,YQPC35179058988776,Walmart,14-12-2016,30-05-2017,20th,E-commerce,41.5,Monthly,2
2365342581432,RNQW59053182393838,Spotify,19-11-2020,03-05-2021,23th,Music,11.55,Monthly,1
2365342581432,YQPC35179058988776,Netflix,17-11-2016,15-06-2017,24th,OTT,13.95,Monthly,1
2365342581432,RNQW59053182393838,LinkedIn,16-11-2020,23-04-2021,7th,Professional Networking,31.5,Monthly,1
2370790490441,DEOG58505656139104,Amazon,21-06-2019,22-12-2019,19th,E-commerce,16.68,Monthly,1
2370790490441,IWQF19668452642509,YouTube Music,04-04-2016,12-09-2016,23th,Music,23.98,Monthly,2
2370790490441,YWYM90213584910370,Apple Music,31-12-2017,09-07-2018,17th,Music,20.13,Monthly,2
2370790490441,DEOG58505656139104,Netflix,16-06-2019,23-11-2019,10th,OTT,14.0,Monthly,5
2370790490441,ACDK81459805066945,Prime Video,20-09-2016,16-03-2017,25th,OTT,23.33,Monthly,5
2370790490441,ACDK81459805066945,Netflix,26-08-2016,12-03-2017,12th,OTT,16.31,Monthly,5
2370790490441,GZSI34887741031064,Disney+,30-12-2015,01-07-2016,14th,OTT,36.85,Monthly,5
2370790490441,YWYM90213584910370,Disney+,04-01-2018,05-07-2018,19th,OTT,39.84,Monthly,5
2370790490441,IWQF19668452642509,Jobcase,02-04-2016,28-09-2016,21th,Professional Networking,12.93,Monthly,2
2370790490441,GZSI34887741031064,Jobcase,22-12-2015,11-06-2016,21th,Professional Networking,23.99,Monthly,2
2378438230336,MIKD00373109096616,Walmart,06-02-2013,09-07-2013,10th,E-commerce,26.57,Monthly,2
2378438230336,MIKD00373109096616,Amazon,04-02-2013,02-08-2013,16th,E-commerce,34.97,Monthly,2
2378438230336,QNAS39323227931396,Apple Music,18-09-2019,28-03-2020,19th,Music,42.61,Monthly,1
2378438230336,MIKD00373109096616,Prime Video,22-01-2013,09-07-2013,28th,OTT,9.62,Monthly,1
2378438230336,QNAS39323227931396,Jobcase,23-09-2019,30-03-2020,2nd,Professional Networking,22.44,Monthly,1
2412501827754,CJUA31087700913693,Amazon,11-05-2011,05-11-2011,16th,E-commerce,10.36,Monthly,3
2412501827754,PVHI93867713221062,Amazon,04-07-2011,19-12-2011,7th,E-commerce,11.34,Monthly,3
2412501827754,COPH75997575508826,Amazon,04-06-2010,19-11-2010,1st,E-commerce,33.69,Monthly,3
2412501827754,PVHI93867713221062,YouTube Music,04-07-2011,08-01-2012,17th,Music,18.14,Monthly,3
2412501827754,TMHU62087932411376,Spotify,06-01-2012,29-06-2012,27th,Music,30.98,Monthly,3
2412501827754,COPH75997575508826,Spotify,16-05-2010,24-11-2010,23th,Music,38.44,Monthly,3
2412501827754,CJUA31087700913693,Prime Video,24-05-2011,10-11-2011,10th,OTT,23.41,Monthly,3
2412501827754,CJUA31087700913693,Netflix,09-05-2011,30-10-2011,16th,OTT,41.03,Monthly,3
2412501827754,TMHU62087932411376,Prime Video,02-01-2012,22-07-2012,18th,OTT,24.7,Monthly,3
2412501827754,PVHI93867713221062,Xing,11-07-2011,04-01-2012,23th,Professional Networking,42.59,Monthly,2
2412501827754,TMHU62087932411376,LinkedIn,21-01-2012,14-07-2012,8th,Professional Networking,16.91,Monthly,2
2423057875663,NVCR57558420636923,Walmart,25-08-2014,06-03-2015,5th,E-commerce,10.47,Monthly,4
2423057875663,NVCR57558420636923,eBay,25-08-2014,14-03-2015,20th,E-commerce,18.92,Monthly,4
2423057875663,NVCR57558420636923,Etsy,05-09-2014,24-02-2015,19th,E-commerce,16.0,Monthly,4
2423057875663,NQUP16849940866264,Walmart,18-11-2019,12-05-2020,11th,E-commerce,25.6,Monthly,4
2423057875663,UCRC13991203574644,Amazon Music,03-04-2017,25-10-2017,11th,Music,49.25,Monthly,1
2423057875663,NQUP16849940866264,Netflix,19-11-2019,19-05-2020,27th,OTT,32.16,Monthly,2
2423057875663,NQUP16849940866264,HBO Max,07-11-2019,12-05-2020,18th,OTT,45.69,Monthly,2
2423057875663,CYLL13445706243389,Xing,12-09-2013,27-02-2014,3rd,Professional Networking,24.97,Monthly,3
2423057875663,XTYR29079928171767,Jobcase,13-05-2019,27-11-2019,7th,Professional Networking,20.2,Monthly,3
2423057875663,HUGD66825809364128,Xing,26-02-2018,27-08-2018,10th,Professional Networking,41.44,Monthly,3
2460176285942,MWOI81792163251429,Xing,19-05-2020,12-12-2020,20th,Professional Networking,33.9,Monthly,1
2510435123864,YPLI98919017031420,Amazon,18-11-2016,26-05-2017,5th,E-commerce,5.6,Monthly,1
2510435123864,YPLI98919017031420,Disney+,30-11-2016,22-05-2017,9th,OTT,13.2,Monthly,1
2510435123864,YPLI98919017031420,Xing,10-11-2016,29-05-2017,11th,Professional Networking,22.17,Monthly,1
2660155261251,FDLG63240069808512,Walmart,03-10-2017,04-04-2018,20th,E-commerce,39.32,Monthly,1
2660155261251,YOKI58573042546573,Amazon Music,24-05-2020,05-12-2020,15th,Music,15.05,Monthly,1
2660155261251,YNRG38095527030472,Netflix,09-02-2020,13-08-2020,1st,OTT,21.06,Monthly,7
2660155261251,YOKI58573042546573,Netflix,31-05-2020,08-12-2020,22th,OTT,27.38,Monthly,7
2660155261251,FDLG63240069808512,Disney+,23-09-2017,02-04-2018,28th,OTT,30.64,Monthly,7
2660155261251,FDLG63240069808512,Prime Video,12-09-2017,04-04-2018,17th,OTT,6.68,Monthly,7
2660155261251,WKSH65832739470011,Disney+,15-08-2014,09-02-2015,3rd,OTT,47.39,Monthly,7
2660155261251,WKSH65832739470011,Disney+,13-08-2014,12-02-2015,20th,OTT,7.49,Monthly,7
2660155261251,WKSH65832739470011,HBO Max,25-07-2014,22-01-2015,10th,OTT,39.15,Monthly,7
2660155261251,RKMU34001627691535,Xing,23-07-2020,13-01-2021,16th,Professional Networking,47.39,Monthly,1
2672694461153,BHTT70930425977354,YouTube Music,23-09-2018,24-03-2019,2nd,Music,26.55,Monthly,4
2672694461153,KUDV85184166225836,Apple Music,20-03-2015,02-10-2015,28th,Music,8.9,Monthly,4
2672694461153,RSJI97640809667013,Spotify,20-03-2020,28-09-2020,19th,Music,42.68,Monthly,4
2672694461153,HCPN16759395648750,YouTube Music,10-11-2020,10-05-2021,27th,Music,43.01,Monthly,4
2672694461153,OVLE05858127967984,HBO Max,21-02-2015,19-08-2015,25th,OTT,48.93,Monthly,4
2672694461153,OVLE05858127967984,Netflix,18-02-2015,06-09-2015,26th,OTT,14.44,Monthly,4
2672694461153,RSJI97640809667013,Disney+,18-03-2020,12-09-2020,17th,OTT,37.57,Monthly,4
2672694461153,HCPN16759395648750,Prime Video,27-10-2020,01-05-2021,1st,OTT,6.81,Monthly,4
2672694461153,KUDV85184166225836,Xing,20-03-2015,07-09-2015,4th,Professional Networking,33.28,Monthly,1
2693518000440,LBZE24294091855913,Etsy,01-04-2021,11-10-2021,21th,E-commerce,28.83,Monthly,1
2693518000440,INZA77485758928432,YouTube Music,12-09-2021,05-03-2022,18th,Music,11.98,Monthly,4
2693518000440,BQWE43048461404889,YouTube Music,26-01-2021,20-07-2021,10th,Music,23.91,Monthly,4
2693518000440,BFLF98624704059033,Apple Music,26-06-2021,28-12-2021,18th,Music,17.08,Monthly,4
2693518000440,BFLF98624704059033,YouTube Music,14-06-2021,18-12-2021,15th,Music,26.89,Monthly,4
2693518000440,LBZE24294091855913,Netflix,15-04-2021,22-09-2021,27th,OTT,8.62,Monthly,4
2693518000440,INZA77485758928432,Netflix,17-09-2021,19-03-2022,21th,OTT,21.34,Monthly,4
2693518000440,INZA77485758928432,Netflix,29-09-2021,11-03-2022,27th,OTT,49.21,Monthly,4
2693518000440,BFLF98624704059033,Netflix,29-06-2021,17-12-2021,20th,OTT,19.56,Monthly,4
2693518000440,LBZE24294091855913,Meet Up,30-03-2021,09-10-2021,14th,Professional Networking,23.84,Monthly,2
2693518000440,BQWE43048461404889,Meet Up,02-02-2021,20-07-2021,4th,Professional Networking,27.97,Monthly,2
2701489635728,RYLA82286846129018,Etsy,11-06-2021,12-11-2021,26th,E-commerce,45.73,Monthly,1
2701489635728,DYXP50957265950430,Amazon Music,21-05-2020,23-11-2020,27th,Music,44.31,Monthly,3
2701489635728,ORIX42109521957869,Amazon Music,30-07-2018,21-02-2019,7th,Music,25.43,Monthly,3
2701489635728,ORIX42109521957869,Apple Music,31-07-2018,15-02-2019,3rd,Music,27.68,Monthly,3
2701489635728,DYXP50957265950430,Disney+,16-05-2020,29-11-2020,19th,OTT,22.37,Monthly,1
2701489635728,ORIX42109521957869,Meet Up,11-08-2018,07-02-2019,5th,Professional Networking,9.65,Monthly,1
2729954902137,WYUX20440259709423,Walmart,02-08-2021,09-01-2022,28th,E-commerce,24.74,Monthly,1
2729954902137,DDSG92991995032495,Spotify,06-03-2021,09-09-2021,23th,Music,14.26,Monthly,2
2729954902137,DDSG92991995032495,YouTube Music,14-03-2021,30-08-2021,6th,Music,21.5,Monthly,2
2729954902137,DUBP67129759243628,Prime Video,16-08-2020,01-02-2021,1st,OTT,49.64,Monthly,7
2729954902137,KUEW35360716198649,Disney+,28-01-2020,20-07-2020,14th,OTT,15.98,Monthly,7
2729954902137,KUEW35360716198649,HBO Max,11-02-2020,14-08-2020,23th,OTT,41.15,Monthly,7
2729954902137,KUEW35360716198649,Disney+,24-01-2020,18-07-2020,5th,OTT,5.71,Monthly,7
2729954902137,WYUX20440259709423,Prime Video,22-07-2021,11-01-2022,7th,OTT,16.85,Monthly,7
2729954902137,EAGD76698561308782,HBO Max,16-01-2021,20-07-2021,11th,OTT,11.19,Monthly,7
2729954902137,ZEZQ79484876664667,Netflix,24-02-2021,06-09-2021,21th,OTT,16.88,Monthly,7
2736127607270,IJMH12755205682508,Amazon Music,10-05-2020,19-10-2020,23th,Music,41.44,Monthly,1
2736562176577,FKFX81823627456592,Amazon,17-05-2018,05-11-2018,27th,E-commerce,29.55,Monthly,1
2736562176577,ZBDM03400417483614,Amazon Music,19-07-2014,18-01-2015,10th,Music,23.21,Monthly,1
2736562176577,ZBDM03400417483614,Xing,29-06-2014,14-01-2015,11th,Professional Networking,49.95,Monthly,2
2736562176577,FKFX81823627456592,Jobcase,25-04-2018,31-10-2018,19th,Professional Networking,13.1,Monthly,2
2776922980796,BEUQ37412384823842,Etsy,14-02-2017,05-08-2017,8th,E-commerce,47.34,Monthly,4
2776922980796,MDYF67153672726951,Walmart,21-02-2018,26-08-2018,28th,E-commerce,32.63,Monthly,4
2776922980796,NGWR71837279731883,Etsy,17-06-2017,02-12-2017,19th,E-commerce,36.98,Monthly,4
2776922980796,PHVH97457314257790,Etsy,02-04-2018,14-10-2018,11th,E-commerce,50.94,Monthly,4
2776922980796,BEUQ37412384823842,Apple Music,16-02-2017,16-08-2017,23th,Music,43.52,Monthly,3
2776922980796,EZOH93521681065231,Apple Music,10-01-2017,16-07-2017,22th,Music,24.9,Monthly,3
2776922980796,EZOH93521681065231,Apple Music,02-01-2017,17-07-2017,2nd,Music,14.64,Monthly,3
2776922980796,DZJT10446406172173,HBO Max,25-02-2021,14-09-2021,17th,OTT,23.74,Monthly,1
