Acc_BBAN,Acc_IBAN,Acc_Open_Dt,Balance,Cust_ID,Expense,Expense_Category,browser,device,dr_cr,login_time,logout_time,txn_Dt,txn_ID,txn_amount,txn_code,txn_remarks,txn_time,txn_type
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,5247.26,100001,Y,Dining,EDGE,PC,Dr,14:58:35,17:41:48,10/5/2016,77252418,171.4,7,"Despite choice change however least Congress past. Various middle cell student through challenge.
Computer little point rest action situation skin risk. Increase serve capital deep center.",16:03:31,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,5075.86,100001,Y,Utilities,FF,MOBILE,Dr,21:20:52,23:26:05,10/5/2016,35692232,171.4,2,"Final list trial matter media pay score. News center box science whose.
Against walk plant list expert without none system. Radio serve set send other. Doctor wait he eat computer country.",22:06:15,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,6377.74,100001,N,Credited,EDGE,PC,Cr,5:33:47,7:46:28,10/9/2016,75279875,1301.88,2,"Never listen mention south year act. White watch fund yeah. Reason any shoulder forget.
Edge finish why. Part sign why purpose. Late kind reveal general measure.",7:08:56,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7679.62,100001,N,Credited,EDGE,PC,Cr,6:59:55,10:25:40,10/9/2016,75270209,1301.88,3,"People enter these environmental issue development house garden. Media money color consumer.
Single story there few. Bad certainly present ten say institution.",8:31:11,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8981.5,100001,N,Credited,CHROME,PC,Cr,14:48:43,16:40:07,10/9/2016,47026612,1301.88,7,"Billion couple cup purpose. Term create reality series president exist.
Great game experience could garden hand. Whom factor bill language type follow camera. Baby question soon contain.",15:36:34,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10283.38,100001,N,Credited,FF,MOBILE,Cr,17:31:57,18:50:49,10/9/2016,53327628,1301.88,4,"Father since hot produce most itself set town. System like thank collection to. During system public officer practice college.
Personal last able responsibility cause. Draw exactly wear.",18:07:29,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11585.26,100001,N,Credited,EDGE,MOBILE,Cr,21:45:35,23:46:42,10/9/2016,71753478,1301.88,1,"Agreement position easy maybe better them usually.
Still simply win foreign spring head. Federal reach specific to class perform shoulder.",22:35:13,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,13287.06,100001,N,Credited,IE,MOBILE,Cr,4:53:44,8:29:49,10/10/2016,402088,1701.8,6,"Herself few stay everybody run. Ten compare better goal message term your new. Region our road seem.
Woman window eye statement. Popular across smile game authority.",7:17:01,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11585.26,100001,Y,Personal Care,MI,PC,Dr,9:46:05,11:45:54,10/10/2016,2656526,1701.8,7,"Explain argue good foreign. Evidence anyone ok significant life.
Grow follow number realize. Style indeed computer trip. More tell wind nature thousand move.",10:30:21,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,9883.46,100001,Y,Entertainment,CHROME,PC,Dr,15:41:12,17:17:34,10/10/2016,44711559,1701.8,4,"Treat people cold owner compare when few. Drug position partner movie box open.
Likely difficult within meeting since next owner including. Box manage doctor defense after cover show staff.",16:38:42,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8181.66,100001,Y,Utilities,OPERA,PC,Dr,17:19:16,21:28:38,10/10/2016,3608494,1701.8,7,"Onto live language company us environmental.
Radio government could shake. Himself guess administration local analysis. Right kid record say success.",19:21:35,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,6426.86,100001,Y,Medicals,MI,POS,Dr,3:31:39,6:32:02,10/13/2016,81950003,1754.8,5,Near perform least act. Present example leg certainly region opportunity behavior try. Stand important above class evening. Fly read may born get open.,4:33:31,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8181.66,100001,N,Credited,IE,PC,Cr,8:50:40,10:55:15,10/13/2016,3700020,1754.8,3,"Heavy reach myself them purpose. Culture many with American.
Chair ever you college power. Professor chance book save argue health always easy. International any argue but.",9:15:59,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,6426.86,100001,Y,Personal Care,OPERA,PC,Dr,11:06:57,13:35:48,10/13/2016,47132771,1754.8,6,"Vote build old somebody. Nature miss discover several. Consider above peace herself which who early.
Value well poor film. Assume meet expert police especially sure.",12:50:29,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8181.66,100001,N,Credited,OPERA,PC,Cr,16:54:28,19:08:16,10/13/2016,81587650,1754.8,6,Sound maybe life spend could until though level. Everything resource friend interview especially dark only structure. Purpose street after rather son meeting blood.,18:43:50,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,9936.46,100001,N,Credited,FF,POS,Cr,21:54:54,23:20:30,10/13/2016,50705412,1754.8,5,"Environment blue range receive. Trouble message receive race age.
Political remember main reduce read song. Decide growth great about never. Coach focus rise leader admit.",22:48:31,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10089.74,100001,N,Credited,FF,MOBILE,Cr,11:10:25,16:47:26,10/20/2016,77942616,153.28,3,"Purpose work talk military. Open subject far option visit street.
Media seven open wrong above fall girl. Music individual must expert season leave military station. Letter campaign million.",13:46:12,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,9006.67,100001,Y,Online Shopping,CHROME,PC,Dr,7:28:52,9:50:22,10/24/2016,17394307,1083.07,1,"Artist different real political above very news action. Issue base hair.
Sea discussion plant agreement series scientist. A generation walk strategy.",8:40:07,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7923.6,100001,Y,Household Consumables,SAFARI,POS,Dr,10:36:31,13:15:40,10/24/2016,17832748,1083.07,4,"American although add clear Democrat factor. Activity design make measure.
Be community white second drug. Take ready music.",12:05:16,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,9006.67,100001,N,Credited,FF,MOBILE,Cr,13:47:58,17:03:18,10/24/2016,78198364,1083.07,6,"Owner his question. Reality fall can month language late. Church buy put natural from.
Hope sometimes base performance town. Land her maybe pull.",15:28:25,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7923.6,100001,Y,Utilities,FF,POS,Dr,20:32:17,22:56:24,10/24/2016,44881436,1083.07,7,"Race more expect hear. Thus matter after reveal offer.
Way agreement figure hear less join song. Listen detail similar expert president material step. Participant today appear know.",21:46:54,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,6468.4,100001,Y,Personal Care,SAFARI,MOBILE,Dr,5:07:53,7:41:43,11/2/2016,59059455,1455.2,5,"Discuss rise commercial free. Miss analysis whole rate.
Still financial generation west policy staff view. Rest church would brother what wish.
Standard record old million increase.",6:32:32,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7923.6,100001,N,Credited,IE,POS,Cr,10:59:36,13:44:13,11/2/2016,69189661,1455.2,7,"Top political we month but loss. Reflect us investment window down. Once record personal fill begin side.
State expert machine reduce character third see. Level she green instead.",12:23:00,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,6468.4,100001,Y,Utilities,IE,MOBILE,Dr,17:29:11,19:54:05,11/2/2016,17961110,1455.2,7,Hour three best back. Investment best suddenly very however approach gun. Reveal time production image college those. Article do site impact always common.,18:15:35,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7923.6,100001,N,Credited,CHROME,POS,Cr,20:50:31,24:38:26,11/2/2016,47919037,1455.2,5,Hair stuff you talk simple side attorney scientist. Statement produce develop imagine recently similar. Direction beautiful local face action own federal.,23:05:20,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8054.68,100001,N,Credited,SAFARI,POS,Cr,10:36:22,14:36:50,11/8/2016,90874475,131.08,6,Pretty even provide write fine. Environmental stage carry television especially relationship.,11:55:19,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,7923.6,100001,Y,Dining,IE,POS,Dr,12:08:41,15:00:23,11/8/2016,41898918,131.08,6,"Mother nice impact about floor than save old. Pass many member left social teacher sure evidence.
Seat girl could hold point close.",13:03:57,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8054.68,100001,N,Credited,MI,PC,Cr,18:49:05,22:40:32,11/8/2016,21455889,131.08,7,"Area forget next rise sell. No among control whom amount consider region. Much score agree which position structure knowledge.
Blue drop friend pull in natural. National win wife direction well.",20:31:16,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,8829.54,100001,N,Credited,OPERA,POS,Cr,6:42:47,12:03:11,11/13/2016,33698724,774.86,6,"Couple unit best yes realize. Political data remember. Successful big newspaper age.
Reflect official relationship book garden design natural. Effort development great act worker wide kid.",9:53:06,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,9604.4,100001,N,Credited,SAFARI,PC,Cr,13:37:56,18:53:34,11/13/2016,44764371,774.86,3,Really reach once most. Him bring mission then. Agency car forget somebody mention commercial later.,17:00:39,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10010.94,100001,N,Credited,SAFARI,POS,Cr,8:28:31,11:12:04,11/16/2016,29974733,406.54,5,Century buy step statement its and. Industry class rate air. Bill drop toward. Area through record result everything town building left.,9:17:07,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10417.48,100001,N,Credited,IE,MOBILE,Cr,16:02:38,18:29:26,11/16/2016,58507162,406.54,7,"Realize action today every structure. Evening camera vote agency lot wear.
Best raise executive again industry. Very turn company. Writer page be option.",17:02:23,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10824.02,100001,N,Credited,OPERA,MOBILE,Cr,22:30:09,26:05:16,11/16/2016,7270116,406.54,6,"Especially system lawyer. American care same research part site knowledge.
Better suddenly son authority bring skin business. Figure rule agency us institution follow. Speak drive with world.",23:40:18,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11540.88,100001,N,Credited,CHROME,PC,Cr,10:10:01,14:35:16,11/19/2016,27150504,716.86,3,Resource meeting themselves yard thank economy voice. Somebody others unit difficult. However condition nor get might cause natural.,11:37:29,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,10824.02,100001,Y,Utilities,EDGE,POS,Dr,11:14:03,14:14:04,11/19/2016,63089660,716.86,1,Network upon thing instead. Force state above night north. Teacher collection wall today focus west choose. Half meet continue theory social.,13:01:37,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11540.88,100001,N,Credited,SAFARI,MOBILE,Cr,19:15:34,22:52:46,11/19/2016,28443025,716.86,2,Film seem industry campaign admit young. Nothing necessary rest evening. Dream artist moment black apply north red. Activity yourself even.,20:31:53,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11748.78,100001,N,Credited,CHROME,MOBILE,Cr,3:44:01,7:16:48,12/2/2016,85701359,207.9,4,Age grow film like serve pressure study. Least method me edge surface radio per itself. Cold at phone must watch.,5:47:14,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11956.68,100001,N,Credited,OPERA,POS,Cr,12:10:13,15:24:09,12/2/2016,94193039,207.9,5,Study often age upon. Why fine produce clearly any here local. Cost not short structure factor year.,14:23:35,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,12164.58,100001,N,Credited,SAFARI,MOBILE,Cr,15:06:34,17:02:19,12/2/2016,87943474,207.9,1,Practice bill democratic position several. Both value tax method central. Hear attention third protect.,16:30:47,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,12372.48,100001,N,Credited,IE,MOBILE,Cr,20:27:16,22:12:24,12/2/2016,24342148,207.9,7,The environmental executive watch several. Hot available while. Recently some reveal put choose.,21:26:38,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,13057.82,100001,N,Credited,MI,POS,Cr,3:04:38,6:52:53,12/13/2016,95106472,685.34,6,Agency in evidence structure drive. Let ahead citizen value. Guy suddenly it college choice center author.,5:03:36,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,12372.48,100001,Y,Personal Care,FF,PC,Dr,9:29:31,13:03:13,12/13/2016,53094582,685.34,7,"Full hour amount follow. Candidate side skin option. Class child me thought successful election heart quickly. Enough raise space without.
Base study analysis you. Bar term of line specific everyone.",10:50:39,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,13057.82,100001,N,Credited,SAFARI,PC,Cr,16:10:32,20:20:38,12/13/2016,87386165,685.34,5,Detail ball provide. Hotel wrong coach month conference pull. Audience suggest send rock road share inside ever. Rich board commercial drive notice hot.,17:59:25,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,12372.48,100001,Y,Groceries,CHROME,POS,Dr,21:39:56,25:13:43,12/13/2016,45113109,685.34,6,"Follow use land out style. Budget ahead impact. Toward participant available better.
Eye who bring your cultural. My room drop few figure.",23:39:10,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,13060.38,100001,N,Credited,SAFARI,MOBILE,Cr,5:24:31,8:49:24,12/14/2016,21494253,687.9,4,Step east seat Democrat whom hundred. Southern shoulder especially debate across leave right.,7:13:36,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,12372.48,100001,Y,Medicals,SAFARI,POS,Dr,15:27:04,18:03:27,12/14/2016,92704459,687.9,7,"Member color boy question painting. On education way wish third.
Dream case direction key left. Business cup establish determine. Not back standard direction adult. Market push idea maintain near.",16:38:13,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,11684.58,100001,Y,Entertainment,OPERA,POS,Dr,20:39:38,23:59:30,12/14/2016,87296501,687.9,4,"Campaign who benefit prepare vote a. Where policy style husband.
Score career already detail author. Me agency person act style. Could fire amount look author through.",21:24:15,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,13387.61,100001,N,Credited,CHROME,PC,Cr,6:20:21,9:20:42,12/22/2016,70916591,1703.03,2,"Until civil final might chance certainly. Southern several leg while learn discuss.
Trouble you daughter record nor.",8:00:11,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,15090.64,100001,N,Credited,FF,PC,Cr,10:43:22,13:06:48,12/22/2016,96313893,1703.03,4,"Population after fear economic. Nice then down boy. Responsibility fact deal building skill lay weight.
Whether character shake defense question simply yourself free. Into TV realize necessary.",11:16:58,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,16793.67,100001,N,Credited,EDGE,MOBILE,Cr,15:12:16,16:53:26,12/22/2016,46700759,1703.03,5,Agree feeling apply quality population sea agree. Chance simply can exist should someone American position.,15:53:57,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,18496.7,100001,N,Credited,IE,POS,Cr,18:45:04,22:41:11,12/22/2016,67095674,1703.03,4,"Care reason reflect pass if. Discuss maintain computer simple.
Article method current bank market avoid reason say. List owner leader strong half. Against fire drop discuss appear make bring.",20:50:49,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,19903.61,100001,N,Credited,SAFARI,MOBILE,Cr,9:47:17,13:59:38,12/28/2016,34097397,1406.91,3,Along movement kitchen raise people bad rest.,11:41:08,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,18496.7,100001,Y,Dining,FF,PC,Dr,14:55:21,20:56:07,12/28/2016,30115231,1406.91,6,"Very theory until southern fight bag east. Movement direction surface yeah.
Daughter lot represent agree action. Light especially almost suddenly road make begin.",18:02:44,CHEQUE
